"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AC079793.1",2.58837236196563e-10,-1.61830825011319,0.156,0.351,6.51985114255522e-06
"NPL",2.59997600778316e-10,-1.84858907489163,0.095,0.277,6.54907956600501e-06
"SPTLC2",2.69878730138949e-10,-1.38361881467774,0.145,0.346,6.79797533347e-06
"WDFY4",3.19502985850473e-10,-1.25741573049558,0.266,0.479,8.04796071058757e-06
"CRIP1",3.21174079274514e-10,2.56561541208811,0.231,0.077,8.09005388284572e-06
"ACOT9",3.43719219931832e-10,2.4095070569935,0.237,0.079,8.65794343086293e-06
"TEX2",3.73421076001481e-10,-1.89939827024195,0.09,0.262,9.4061034834013e-06
"SIK2",3.75490956122325e-10,1.15824531729215,0.48,0.296,9.45824169376524e-06
"OSBPL1A",3.97743888900647e-10,-1.3489602617672,0.202,0.412,1.00187708175184e-05
"TFEC",4.03709051439763e-10,-1.45666055448834,0.292,0.477,1.01690272967162e-05
"ASAP1",4.14593171977692e-10,0.720997616612264,0.714,0.531,1.04431874089461e-05
"STAC",4.63467423328497e-10,1.04182063677375,0.483,0.267,1.16742809262215e-05
"AGFG1",4.64648575745193e-10,1.07143667897659,0.575,0.375,1.17040329744457e-05
"NUFIP2",5.66791027818889e-10,1.14858489791565,0.448,0.254,1.427689919973e-05
"INSYN2B",5.87670614119643e-10,-1.28434828650002,0.165,0.365,1.48028350990597e-05
"PRKAG2",5.92611662927483e-10,-0.860753335334572,0.251,0.494,1.49272951774804e-05
"MGMT",6.24623634886578e-10,-1.73995162316262,0.101,0.279,1.5733644739158e-05
"MVB12B",6.30781740955517e-10,-1.54926255160599,0.145,0.338,1.58887612729285e-05
"MYO1D",6.68746706746324e-10,-1.83526442460019,0.066,0.232,1.68450607962331e-05
"LDLRAD3",6.69035896043236e-10,2.12011085315779,0.214,0.064,1.68523451854331e-05
"MS4A4E",7.04991575798221e-10,-1.53592472914815,0.104,0.289,1.77580328027814e-05
"TUBGCP3",7.69877028639e-10,-1.88241706261163,0.084,0.254,1.93924324743878e-05
"AP2A2",8.22331758494439e-10,-1.33593815877198,0.355,0.526,2.07137146647164e-05
"TPK1",9.28191808442218e-10,-1.22612952710389,0.298,0.494,2.3380223462851e-05
"SRGAP2",9.32745750782568e-10,-1.0551641612699,0.254,0.469,2.34949327164621e-05
"SVIL",9.58107409405774e-10,0.5550583669222,0.624,0.348,2.4133767535522e-05
"RELL1",1.15781872181202e-09,-1.46399625572252,0.104,0.284,2.9164295783723e-05
"RTN4",1.25512869415839e-09,0.833508736636038,0.616,0.44,3.16154366771557e-05
"RAP1B",1.4174755823691e-09,0.911755067251197,0.584,0.405,3.57047924442954e-05
"PLCL1",1.62884294923147e-09,-1.70801263301978,0.078,0.242,4.10289250481915e-05
"BICRAL",1.64851269444501e-09,-1.26277828326041,0.104,0.286,4.15243862603753e-05
"RPS6KA2",1.7034775146181e-09,-1.81577071586237,0.139,0.321,4.29088951157152e-05
"HCLS1",1.80768291045052e-09,-1.24451323942816,0.228,0.43,4.55337248313382e-05
"TBC1D16",1.86143195911426e-09,-2.4499780547955,0.104,0.264,4.68876096181291e-05
"CDC42BPB",1.90781453478301e-09,0.883635044643107,0.535,0.346,4.80559403166494e-05
"ITGA5",2.20974309148435e-09,2.0301433228521,0.263,0.106,5.56612187313993e-05
"TGFBI",2.2374755535617e-09,1.4992675464237,0.376,0.193,5.63597717186658e-05
"TBC1D14",2.51264467113521e-09,-1.05319751151855,0.214,0.42,6.32910066212249e-05
"SLC17A5",2.62504285001006e-09,1.81837446595982,0.225,0.074,6.61222043489034e-05
"ADAM9",2.73961898140163e-09,1.54963352981555,0.329,0.151,6.90082625225258e-05
"ZNF846",2.78265536287848e-09,-1.87992941620354,0.081,0.24,7.00923059355461e-05
"VASP",2.91261732987028e-09,1.69397642770527,0.272,0.114,7.33659179221024e-05
"HIVEP1",2.99933750547951e-09,1.47135816467374,0.347,0.168,7.55503124255235e-05
"GSAP",3.04965828337141e-09,-1.04205696146066,0.384,0.548,7.68178424998423e-05
"FLNA",3.21480430506348e-09,2.25973928529457,0.234,0.084,8.0977705640244e-05
"TNIK",3.31339859137734e-09,1.6829462732971,0.318,0.151,8.34611971182038e-05
"SRGN",3.50696341607239e-09,1.43052413117583,0.373,0.198,8.83369014874474e-05
"GAA",3.52197786871064e-09,-2.50799608464591,0.058,0.205,8.87151005349523e-05
"GRB2",3.56341986401367e-09,0.93672504116763,0.587,0.412,8.97589829546404e-05
"ROCK1",3.83173175603656e-09,-0.734135913385752,0.52,0.677,9.6517491202805e-05
"SH3KBP1",4.59822832103257e-09,-1.60749049549836,0.098,0.267,0.000115824773178489
"TCF7L2",4.97334789017722e-09,0.586708258859186,0.616,0.4,0.000125273660005674
"IQGAP2",4.97737705605287e-09,-0.682922087443638,0.465,0.677,0.000125375150664916
"YWHAZ",5.02065734921816e-09,1.39381420275005,0.37,0.198,0.000126465337969456
"ATP2A2",5.84621237099813e-09,1.85119147374746,0.315,0.151,0.000147260243413072
"AC009093.2",5.95462209411322e-09,-1.34272173074339,0.165,0.351,0.000149990975928618
"GABARAPL1",6.84792577099201e-09,2.20509458770319,0.208,0.069,0.000172492402245518
"JAML",7.09925201960894e-09,-1.92717054685182,0.081,0.237,0.00017882305912193
"C9orf72",7.29073525879705e-09,1.86844971445613,0.306,0.148,0.000183646330433839
"ARIH1",7.63185136370113e-09,1.20098917128051,0.503,0.351,0.000192238704000268
"MT-ND4L",7.65927823080089e-09,1.44317502543459,0.309,0.143,0.000192929559355644
"MTCH1",7.90348152903801e-09,1.28632100407487,0.283,0.121,0.000199080796234938
"UTRN",8.30543254137733e-09,-0.722606354695287,0.514,0.691,0.000209205540284754
"IL3RA",8.31324513941422e-09,1.36513200005836,0.37,0.198,0.000209402331816705
"IFI44L",8.51327765335125e-09,2.32293153554372,0.217,0.077,0.000214440950810265
"CPQ",8.54344296332725e-09,-0.822091775451073,0.283,0.481,0.00021520078480325
"PDE7A",9.09262183730449e-09,-1.42777294886731,0.133,0.311,0.000229034051459863
"L3MBTL4",9.47426525431814e-09,-1.09430582154072,0.147,0.326,0.00023864726749102
