"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ATF7IP",0.000919848273713983,-1.23770404152227,0.102,0.304,1
"SLC9A9",0.000933586875381693,-1.10921299632778,0.214,0.441,1
"SEPTIN6",0.000964552888894649,2.17998472304671,0.276,0.108,1
"PREX1",0.000988417738231614,-0.959573260677224,0.245,0.48,1
"LONP2",0.000996078436640194,-1.54245058189442,0.051,0.216,1
"AKNA",0.000996176657443843,-1.40050648140669,0.112,0.304,1
"CEBPB",0.00100921184842996,1.74542434842558,0.286,0.108,1
"GARS-DT",0.00101442315259328,-1.51372673187302,0.082,0.265,1
"FAM53B",0.00106890376959909,-1.28117313566836,0.082,0.265,1
"ABL1",0.0011260802702523,-1.35361384108901,0.082,0.265,1
"ST3GAL5",0.00117734962622155,-1.11583285012946,0.051,0.216,1
"ATM",0.00119406530365863,-0.730594044668459,0.214,0.451,1
"INSR",0.00130808958425328,-1.17810336518226,0.112,0.314,1
"JAK2",0.00139126497878378,-0.955668105737931,0.255,0.5,1
"IKBKB",0.00139812456254635,-1.82260531746524,0.051,0.206,1
"PARP14",0.00145637783293571,1.05523730525745,0.541,0.422,1
"APLP2",0.00152448089441142,1.47527626832149,0.306,0.127,1
"XAF1",0.00154137545674815,1.84210529133697,0.276,0.108,1
"FGD2",0.00161297795163789,-0.901655737555199,0.173,0.402,1
"SPRED1",0.00162130760670224,-1.19424130019815,0.163,0.363,1
"ARHGAP31",0.00162419529043889,-1.19952106432148,0.071,0.245,1
"RIPK2",0.00162639779095522,2.2395848495871,0.204,0.059,1
"ARL15",0.00166089715151137,-0.933164884884102,0.276,0.51,1
"TBXAS1",0.00167543159392119,-0.543719122477075,0.663,0.873,1
"STX8",0.00171098084848886,-0.935631089947647,0.102,0.294,1
"ARL8B",0.00172830449728518,2.21130289857319,0.255,0.098,1
"TRERF1",0.00175924651948642,-1.57423305857888,0.051,0.206,1
"SLC43A2",0.00176384303211662,1.70045822752528,0.327,0.157,1
"PRKCA",0.00183700846658516,-1.07450047479496,0.122,0.324,1
"SMARCA2",0.00185947579532579,-1.00070681394289,0.102,0.294,1
"SNX29",0.00186233594244492,-0.607668975737688,0.224,0.48,1
"MANBA",0.00190331061352951,-0.757389911014686,0.173,0.392,1
"IFI44",0.00194181066905271,2.32399920291838,0.214,0.069,1
