"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LRRFIP1",0.000279308090488431,1.41056220507825,0.727,0.429,1
"PIP4K2A",0.000285399007289188,2.18000554660278,0.439,0.143,1
"GBE1",0.000285621112679977,2.87986630133945,0.455,0.161,1
"RAB21",0.000290194459829248,2.87912809943637,0.379,0.107,1
"RAB1A",0.000291578747885565,2.0246880249573,0.485,0.179,1
"TCF4",0.000301831237344018,2.03948008158543,0.53,0.25,1
"PARP14",0.000307073612630157,1.89719209044741,0.439,0.143,1
"SIK3",0.000309916159657592,1.24335718561416,0.742,0.536,1
"NR4A2",0.000311776304406567,6.3553014495015,0.242,0.018,1
"HSPA1B",0.000311776304406567,5.27589951347641,0.242,0.018,1
"PCDH17",0.000311776304406567,5.29941135825387,0.242,0.018,1
"NRP2",0.000315053595315987,-3.38958871363463,0.076,0.321,1
"ETS1",0.000323168272026534,2.12855136611818,0.394,0.107,1
"ARID5A",0.00033290889682355,5.50893511196408,0.242,0.018,1
"IL1R1",0.00033290889682355,4.60881384897746,0.242,0.018,1
"ELMO1",0.000338364696914402,1.96391722459576,0.439,0.143,1
"LDLR",0.000343970910235379,4.86056836578578,0.242,0.018,1
"DENND4A",0.000353539218930995,2.07097883089509,0.424,0.143,1
"CAMK2G",0.000353614613712014,-2.89986229203313,0.076,0.321,1
"AC009975.1",0.000365470228292527,-5.62885714997949,0.015,0.214,1
"ZNF506",0.000365470228292527,-4.75817902471209,0.015,0.214,1
"HPSE2",0.000366019203768179,-2.01744710858288,0.121,0.411,1
"B4GALT5",0.000374510092314589,3.04289759114338,0.303,0.054,1
"SLC38A2",0.000375393384464776,1.55320857012736,0.515,0.179,1
"ANKS1B",0.000377353771499584,-1.51924596309619,0.106,0.393,1
"PILRB",0.000379064683208798,-4.77342802598854,0.015,0.214,1
"ADAM9",0.000381705520042884,1.9713064011166,0.439,0.143,1
"MYH11",0.000390871486344445,-1.1726116634146,0.53,0.804,1
"PHF20",0.000399101805072675,2.2105502817425,0.424,0.143,1
"STX12",0.000408027232448514,2.63817554772561,0.303,0.054,1
"STAT3",0.000418310547612246,1.93036709143907,0.5,0.232,1
"TPM4",0.000420866824044469,1.2534035323285,0.652,0.375,1
"UBR5",0.000420947359033427,1.20707206013926,0.606,0.268,1
"PCA3",0.000425642975295395,-1.91729768799866,0.076,0.339,1
"ATP8A1",0.00047383119138182,3.71452762661564,0.288,0.054,1
"DMD",0.000490254568727564,-1.21962251387913,0.545,0.768,1
"MIDN",0.000516030775915039,4.82382004458249,0.258,0.036,1
"RLF",0.000527381740506444,2.77014455988637,0.348,0.089,1
"ZNF704",0.000556077257159046,-2.48621947420169,0.121,0.375,1
"ANTXR2",0.000570675937471844,-4.67106017216184,0.03,0.232,1
"TRPC4",0.000577381942343237,5.67116494477149,0.227,0.018,1
"SEC14L1",0.000581070620124322,2.98575626361762,0.333,0.089,1
"MORF4L1",0.000593033839649319,2.62663558299175,0.318,0.071,1
"PDLIM1",0.000628642376373457,1.70605541360891,0.394,0.125,1
"RPL13",0.000631723100811432,2.51331326506653,0.348,0.089,1
"RPLP1",0.000637107536036605,3.87600212828972,0.258,0.036,1
"YBX3",0.000651553793569622,2.47852547636403,0.364,0.107,1
"IGF2BP2",0.000652255083476599,3.92620440690426,0.303,0.071,1
"ACER3",0.000655562166482225,2.02228169969344,0.409,0.143,1
"PIK3R3",0.000701994554073492,2.64691579189772,0.364,0.107,1
"NXN",0.000704892484905141,1.3731033587474,0.5,0.214,1
"EGR1",0.000717668047323535,3.47097833476269,0.258,0.036,1
"KLF2",0.000717668047323535,3.45967238259268,0.258,0.036,1
"CBLB",0.000732280693155067,2.79543242750068,0.424,0.179,1
"PLSCR1",0.000739236923006208,3.61511374690285,0.258,0.036,1
"NLGN1",0.000828119990398526,-2.54345113839099,0.061,0.286,1
"TANC1",0.000904595079399175,1.42725189336197,0.606,0.321,1
"IQGAP2",0.000930978915610856,5.07499230681625,0.242,0.036,1
"CEBPD",0.000930978915610856,5.12972834362819,0.242,0.036,1
"DOCK9",0.000982151881142606,1.5175931732051,0.409,0.125,1
"SLC22A23",0.000994555494566539,4.66371680732093,0.212,0.018,1
"TMEM30A",0.000994555494566539,5.00009216292381,0.212,0.018,1
"ZC3HAV1",0.000994555494566539,5.76522886331064,0.212,0.018,1
"NUP153",0.00100024501460747,2.72563381739559,0.303,0.071,1
"SPINT2",0.00100336344068361,-3.06876213548957,0.045,0.25,1
"WWTR1",0.00100748498253742,1.43064976162115,0.53,0.268,1
"RALGAPA2",0.00100750945885372,2.04202063001387,0.515,0.286,1
"ZFAND5",0.00101271370785683,3.02241441832983,0.348,0.107,1
"RPL36",0.00102688494644286,3.99507300373671,0.212,0.018,1
"MICU3",0.00103421909348355,-3.29082521418487,0.045,0.25,1
"KCNMA1",0.00103898087742439,-1.25875441413867,0.333,0.643,1
"THSD4",0.00107008297731071,-1.49324746254253,0.348,0.625,1
"ZFHX3",0.00108992650728189,-0.732660469507565,0.712,0.786,1
"NPNT",0.00115632413449357,-2.46037426592558,0.136,0.375,1
"ATP13A3",0.00117021500702918,2.54634032586449,0.303,0.071,1
"PGK1",0.00117877594569136,3.93219604256471,0.242,0.036,1
"NKD1",0.00118613743994602,-2.04470553995446,0.076,0.304,1
"ASAP2",0.00120800313320661,1.68957119339837,0.485,0.214,1
"MX1",0.001242181157698,3.61113709053669,0.212,0.018,1
"SDCBP2-AS1",0.00124960237270793,3.57425032084129,0.242,0.036,1
"DYRK1A",0.00126840732776354,1.46378931937405,0.455,0.179,1
"AL592183.1",0.0013391609610817,-3.94532222695212,0.03,0.214,1
"FTL",0.00135738149730714,3.39282464278874,0.288,0.071,1
"ARID5B",0.00135970007303569,1.57071034600109,0.515,0.25,1
"PDE4B",0.00136323653949666,3.03954579352959,0.242,0.036,1
"HLA-E",0.00137084984588492,1.35031154932408,0.379,0.107,1
"GEM",0.00140315046633884,2.70392337615549,0.364,0.125,1
"MAP2K3",0.00145265926257491,2.78774974222774,0.212,0.018,1
"NFIA",0.00150360843517048,-1.42781183801576,0.561,0.696,1
"AP002518.2",0.00150481580258457,-2.00012842083444,0.197,0.446,1
"CDKAL1",0.00150557625961446,-1.27086808020952,0.303,0.554,1
"CUX1",0.00150806994246909,1.38402952873258,0.591,0.321,1
"ANO2",0.00151118006650466,3.36029652301589,0.303,0.089,1
"MEF2A",0.00151265836946437,1.44916142960791,0.561,0.321,1
"MAOA",0.00156820822261044,-3.811176595535,0.045,0.232,1
"NCOA1",0.00159095239119702,1.41492996793744,0.576,0.357,1
"SIK2",0.00159295510176637,1.49733148449717,0.47,0.214,1
"HPCAL1",0.00159983621265165,4.00468199675312,0.258,0.054,1
"PAM",0.00163240364023502,1.6860722995178,0.515,0.268,1
"TUSC3",0.00164403168550968,3.8209567923507,0.258,0.054,1
"B4GALT1",0.00167561601499224,2.20932855983915,0.348,0.107,1
"ZEB1",0.00169439841654837,1.06638019450066,0.636,0.321,1
"HLA-B",0.0017138431353682,2.97850250756718,0.288,0.071,1
"AFF4",0.00171642784015519,1.49030637705919,0.485,0.214,1
"DOCK3",0.00171658679693779,-1.6096299775796,0.106,0.339,1
"CEMIP2",0.00172514755540363,2.63407055253092,0.348,0.125,1
"ATP1A2",0.00172920658097999,-2.76184780565031,0.03,0.214,1
"JUN",0.00184413408686845,3.15769694655388,0.303,0.089,1
"GPBP1",0.00185690573807398,1.13990269418946,0.455,0.179,1
"VAPA",0.00189229840272695,2.1294821834375,0.318,0.089,1
"ZNRF3",0.00191970487547729,-3.49798631741385,0.061,0.25,1
"SVEP1",0.00193873498441104,2.49187321642204,0.318,0.089,1
"AC023509.6",0.00199732807624453,-2.47698389501012,0.091,0.304,1
"CTBP2",0.0020469004548055,1.81365408742718,0.545,0.286,1
"ZNF292",0.00212002894178601,-1.83496921249391,0.182,0.411,1
"SMURF2",0.00213104616043856,1.56945306307779,0.394,0.143,1
"ZFP36",0.00214248242465001,3.52970668258021,0.273,0.071,1
"DOCK4",0.0022360840235819,1.47508278845758,0.545,0.339,1
"SAT1",0.00227070316060715,2.93036555460789,0.258,0.054,1
"PABPC1",0.00230278727718408,1.22272568320739,0.379,0.125,1
"MRVI1",0.00230696184728541,-1.29996445971513,0.197,0.482,1
"ARPC5",0.0023492086407369,2.86352589255584,0.227,0.036,1
"PTPRC",0.00237304418321252,3.64858692826713,0.273,0.071,1
"HLA-A",0.00237304418321252,3.24434896880701,0.273,0.071,1
"TRAF5",0.00238547737165334,-1.58999401020969,0.121,0.357,1
"JPH2",0.00242408468493168,-1.68235995114935,0.061,0.268,1
"AC087286.2",0.00244231818839544,2.53807788612324,0.288,0.071,1
"COL4A5",0.00254437860898294,-1.79598980990079,0.182,0.429,1
"FGF14",0.00260708681392583,-1.95571390208399,0.227,0.446,1
"ZNF331",0.0026251692880329,2.67294777095136,0.394,0.161,1
"FLI1",0.00263136734889249,2.2087653722265,0.288,0.071,1
"HIF3A",0.00274060373532001,-2.66831060413426,0.121,0.321,1
"NMD3",0.00290295733643902,-2.00446732563335,0.045,0.232,1
"IFITM2",0.00294470344301447,4.00483776069403,0.212,0.036,1
"ASXL1",0.00303742824079218,1.95683808541277,0.348,0.125,1
"H3F3B",0.00305222064383626,2.70575777459276,0.273,0.071,1
"GULP1",0.00308737120366257,-1.81528504595506,0.152,0.375,1
"C11orf49",0.00320769853588027,-2.25589226469433,0.091,0.286,1
"VMP1",0.00320811002631542,1.74945886241517,0.47,0.232,1
"C1orf21",0.00321058549222159,1.66419508139966,0.333,0.107,1
"ARHGEF12",0.00324283187686008,1.00171181351254,0.606,0.321,1
"RPL41",0.00324938146712364,3.05841549644356,0.242,0.054,1
"NBEA",0.00327377489576384,-4.43469867624667,0.045,0.214,1
"RPL39",0.00329891048997599,3.78304088804053,0.212,0.036,1
"SUGCT",0.00334566280876581,-1.62415398917543,0.045,0.232,1
"RAPGEF4",0.00354050155322589,1.77685761877618,0.273,0.071,1
"PAG1",0.00359258169528033,1.52636465805057,0.364,0.125,1
"UBE2E1",0.00361504170517342,2.5827902741679,0.318,0.107,1
"KCNT2",0.00365393220375267,1.07924482813721,0.379,0.143,1
"RAPGEF1",0.00374711579635562,1.73598489299936,0.364,0.143,1
"MCL1",0.00390334779632867,3.07927182714967,0.212,0.036,1
"USP36",0.00399217930636589,1.66020787795063,0.364,0.143,1
"VPS37B",0.00410689008566775,2.38466980908003,0.242,0.054,1
"KIFAP3",0.00412119686322914,-3.51015291863047,0.045,0.214,1
"CDK11B",0.00412615940607203,2.31159110157733,0.212,0.036,1
"CAB39L",0.00414150811391868,2.42083527036215,0.364,0.161,1
"ZFP36L2",0.0042711989166102,2.21013191673137,0.288,0.089,1
"TMTC1",0.00431203333072983,-3.12081760836222,0.061,0.232,1
"IL4R",0.00432299067752608,1.94016448933102,0.379,0.161,1
"CTNNA1",0.00437937319619603,0.997503365874266,0.545,0.286,1
"SVIL",0.00439192433334263,-0.952558870329482,0.621,0.768,1
"PTGDS",0.00439450646179922,4.32744860367564,0.227,0.054,1
"LTBP1",0.00446185445881842,-0.634320144753379,0.439,0.679,1
"HNRNPU",0.0044921519025006,1.4271689071447,0.485,0.232,1
"SORBS2",0.00452763983748203,-1.71316596834516,0.212,0.429,1
"CCDC6",0.0045456286341796,-2.07310575046101,0.121,0.321,1
"MTCH1",0.00463007201592533,3.47680434420589,0.227,0.054,1
"RPS28",0.00463007201592533,3.02200078273896,0.227,0.054,1
"SMG6",0.00472693396978935,1.79407309388743,0.318,0.107,1
"EMP1",0.00478765161709676,2.12726446763954,0.242,0.054,1
"TLN2",0.00494163000694287,-0.932016841311115,0.136,0.339,1
"DECR1",0.00502099357750847,-2.2159271226197,0.045,0.214,1
"ATP2B1",0.00513907337549614,2.1732699977421,0.288,0.089,1
"ZNF544",0.00516311542390001,-2.60028162711279,0.045,0.214,1
"UBE2H",0.00516575183588734,1.05460623607139,0.515,0.268,1
"SLC25A36",0.00519557211479879,-3.45271189900038,0.061,0.232,1
"ARHGAP10",0.00525422321296579,-1.09817776889195,0.485,0.661,1
"NEDD9",0.00529286357380132,1.43095899561111,0.439,0.214,1
"NUMA1",0.00529659871428113,-2.66286733146124,0.076,0.25,1
"SHROOM3",0.0053088627224335,-2.24990624770258,0.045,0.214,1
"DEPP1",0.00540695801753029,3.94833355934249,0.227,0.054,1
"KIF1B",0.0054506661000585,1.3940502716343,0.515,0.268,1
"TSPAN9",0.00547659825904854,2.14400777130872,0.333,0.125,1
"LSAMP",0.00548876734412662,1.47930201551359,0.394,0.161,1
"PCSK5",0.00559372114865461,-1.31284886529262,0.136,0.357,1
"MCAM",0.0055967571939751,1.25844771819665,0.439,0.196,1
"BMPR1A",0.00560250281972191,-1.53361513979365,0.152,0.357,1
"PLOD2",0.00562345145574577,2.46223130561875,0.318,0.125,1
"OSBPL9",0.00576538280710795,1.35267432300702,0.561,0.339,1
"DIRC3",0.00583477040605565,-1.00051794379743,0.136,0.357,1
"FMNL2",0.00585246460481456,1.74999385571265,0.485,0.304,1
"IFI16",0.00586891785442469,2.52036739191749,0.318,0.125,1
"SH3BP5",0.00589133404289071,1.98596590911058,0.288,0.089,1
"ARHGEF7",0.00592196164397468,0.883387837697102,0.591,0.321,1
"MRTFA",0.00595689344084573,1.19015604894518,0.515,0.268,1
"PDE3B",0.00606358934982405,2.12806387546529,0.303,0.107,1
"NBL1",0.00614223936718923,2.97511184997034,0.227,0.054,1
"COL4A2",0.00634400433173106,0.875962987776299,0.727,0.554,1
"DTNA",0.00641438389607246,-0.922698144413404,0.409,0.625,1
"RPL19",0.00646073672211443,2.39169906482136,0.227,0.054,1
"WARS",0.006511022180049,2.86541859297526,0.288,0.107,1
"WAC",0.00654459296001696,1.15746935482573,0.545,0.304,1
"JPX",0.00661614544476366,-1.45314456817363,0.227,0.429,1
"AC002066.1",0.00662464187076254,-2.58614634863977,0.076,0.25,1
"CAMK2N1",0.00662549181783892,2.02747467943299,0.227,0.054,1
"SNX25",0.00663985455620324,2.13277380233055,0.258,0.071,1
"TJP1",0.00674388222497789,1.24542886342329,0.439,0.214,1
"BICC1",0.00679631986009025,-2.73973353178454,0.106,0.286,1
"JAK2",0.00692172554263063,-1.24806442283288,0.318,0.536,1
"PTMS",0.00696638023883466,2.2977869365664,0.227,0.054,1
"MYOF",0.00701134436308126,1.2737101286218,0.576,0.339,1
"PTGES3",0.00705808597294577,1.94399051949914,0.303,0.107,1
"PRKG1",0.00708721081314379,-0.538067369092936,0.939,0.911,1
"MYO10",0.0071222478300182,1.33065918266229,0.379,0.161,1
"SSH2",0.00721890674915658,1.47732929819703,0.394,0.179,1
"FN1",0.00722608381506708,1.55482440885625,0.515,0.304,1
"TPM1",0.00742096635612789,-0.56881190708531,0.5,0.732,1
"SARAF",0.00746879570012596,3.63547883384609,0.212,0.054,1
"NR3C2",0.00747686767802112,-1.59035676009488,0.182,0.393,1
"SORBS1",0.00759670467897251,-0.79977015954076,0.864,0.875,1
"LRP6",0.0076413363546201,1.91801344768372,0.258,0.071,1
"RPL6",0.00766109516577651,4.22034524997943,0.212,0.054,1
"RRBP1",0.00766971512786779,1.05937837077133,0.364,0.143,1
"SIPA1L1",0.00779240143246377,-1.20555556175895,0.288,0.482,1
"KAT6B",0.00780024150069579,-1.39411692333826,0.258,0.464,1
"ATM",0.00802436033594882,1.96561224470802,0.303,0.107,1
"HNRNPK",0.00805905922865974,3.50947521272025,0.212,0.054,1
"PAN3",0.00815602358560255,1.48135013324331,0.455,0.232,1
"STXBP5",0.00820729447660344,-1.59546297051753,0.136,0.339,1
"ANKRD12",0.00836237093275873,0.869641578080347,0.515,0.286,1
"RPL34",0.00847543158712989,3.18030806565714,0.212,0.054,1
"NTRK3",0.00852051420967934,-1.90148747337838,0.182,0.375,1
"KIF5B",0.00852921284032244,1.77448965067179,0.394,0.196,1
"TPM2",0.00865130495208127,-0.748995268426281,0.258,0.518,1
"NEGR1",0.00865730943201524,-1.60931645537256,0.258,0.446,1
"NIPBL",0.00879971934428944,0.991889912822057,0.576,0.375,1
"ROCK2",0.00881680876972032,1.01532501059639,0.606,0.393,1
"FILIP1",0.00885499338667117,-0.877239353696349,0.227,0.464,1
"NDE1",0.00888868110717045,-1.72589537950945,0.106,0.286,1
"SRSF3",0.00891093687443019,3.10619676800873,0.212,0.054,1
"EIF4B",0.00891093687443019,3.26181874117637,0.212,0.054,1
"LIMCH1",0.0089471309757943,-0.80831961308785,0.47,0.679,1
"ITGA3",0.00913609679281706,3.58698497786244,0.212,0.054,1
"PPP1R9A",0.00924386856799026,-1.53169443594755,0.167,0.357,1
"FLNA",0.00928692039139159,-1.2493015450874,0.348,0.518,1
"TGFBR1",0.00936632162202037,3.13485387475911,0.212,0.054,1
"ARIH1",0.00940105823905732,1.03479203774814,0.53,0.321,1
"ARPC2",0.00949439485036974,1.79628452886382,0.273,0.089,1
"MAP3K8",0.0096017081551685,2.98731108646461,0.212,0.054,1
"SLC38A1",0.00969643301168325,1.65124434132667,0.303,0.107,1
"DPYSL2",0.00974263277525981,1.38320764175037,0.333,0.125,1
"KTN1",0.00988443493731639,1.77156335803619,0.394,0.196,1
"TSC22D2",0.00993322512673422,2.25947709191195,0.242,0.071,1
"CAMTA1",0.0101574386397449,0.915496847637868,0.424,0.214,1
"ANXA1",0.0102319611462281,1.94288168797832,0.288,0.107,1
