"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NOD1",4.95065689749207e-06,-2.15707850925375,0.039,0.216,0.124702096590928
"DOCK9",5.05911183251662e-06,-0.619887247145683,0.312,0.611,0.127433967949261
"SLC7A6",5.15081705266104e-06,-1.715717435582,0.055,0.244,0.129743930739479
"COA1",5.16232002859058e-06,-1.65347430557322,0.078,0.276,0.130033679200168
"SHROOM4",5.17044617971533e-06,-0.866383309243303,0.102,0.325,0.13023836882085
"STARD13",5.33829631079302e-06,-0.773083099101309,0.156,0.405,0.134466345772565
"CD38",5.38502222678958e-06,-0.953749407715029,0.234,0.489,0.135643324870603
"AC011511.2",5.41196991330711e-06,3.13010872147665,0.203,0.082,0.136322110146293
"PNN",5.50586626439678e-06,-1.12387006435747,0.086,0.295,0.13868726533389
"CAPN3",5.51759090298367e-06,-1.0429243321367,0.133,0.361,0.138982597255256
"TMEM241",5.63838400107743e-06,-1.56170336220776,0.07,0.267,0.142025254603139
"KLHDC10",5.64337811544421e-06,-2.45873059199592,0.031,0.2,0.142151051349924
"LINC00513",5.66512359721698e-06,-0.945255716406817,0.148,0.386,0.142698798290299
"NAALADL2",5.90827899625037e-06,-0.733447420120787,0.258,0.526,0.148823639636551
"MT-CO1",6.04005901425082e-06,1.22359322151311,0.406,0.239,0.152143046509964
"MSMO1",6.05564413049979e-06,2.01614455377473,0.305,0.167,0.152535620003159
"CYP4B1",6.06849196197438e-06,-1.3832105575346,0.062,0.256,0.152859244030173
"DUSP16",6.28316851580963e-06,1.50495433473527,0.414,0.283,0.158266731744729
"EPC1",6.51148115317699e-06,-1.25966926228576,0.078,0.282,0.164017698767375
"FAF2",7.05739452940689e-06,-2.04697387599568,0.039,0.211,0.17776871080123
"MT-CYB",7.76473579438439e-06,1.4334165089096,0.336,0.179,0.195585929924748
"AL365295.1",7.83378412071543e-06,-1.81350169469946,0.062,0.248,0.197325188216701
"SFMBT1",7.86813710277863e-06,-1.57851066593536,0.047,0.228,0.198190505481891
"DYNC2H1",8.21760527197261e-06,-1.66772015756806,0.055,0.236,0.206993259195718
"ATRN",8.48890966893628e-06,-0.862819064277577,0.047,0.226,0.213827145650836
"PLEKHM3",8.64103097344999e-06,-1.52141831762206,0.047,0.225,0.217658929190232
"GPRC5A",8.90146267450201e-06,1.63587463922141,0.391,0.256,0.224218943308031
"ASPH",9.09510199806568e-06,-0.664572176755952,0.336,0.64,0.229096524229276
"PDE4C",9.32337204224315e-06,-1.80202354383861,0.039,0.21,0.234846418372063
"ACSL4",9.5677948098253e-06,1.51255519948349,0.484,0.37,0.241003183464689
"XRRA1",9.83905179576264e-06,-1.78266768420541,0.039,0.21,0.247835875683465
"LPCAT3",9.96694935770286e-06,-1.00851128554684,0.047,0.228,0.251057487371177
