"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.64674236540148e-23,1.34578033473618,0.403,0.218,1.92613793442098e-18,"6","MT-CO2"
8.57552768911911e-23,1.82660156968806,0.322,0.166,2.16008966961221e-18,"6","ATP13A3"
1.27713639885535e-22,1.35815013797732,0.291,0.13,3.21697887507675e-18,"6","GPRIN3"
2.30038891675123e-22,1.24411139707077,0.454,0.277,5.79444964240467e-18,"6","DAPK1"
2.41957577887108e-22,0.895826045151459,0.477,0.269,6.09466942939837e-18,"6","MT-CO1"
3.67180841050308e-22,1.25261159291754,0.295,0.135,9.24891820521621e-18,"6","ACER3"
2.01567142454901e-21,1.62165122026654,0.284,0.134,5.0772747512965e-17,"6","RAP1GAP2"
2.32793381751762e-21,1.5717481403282,0.387,0.226,5.86383249294514e-17,"6","RCOR1"
2.71313471724525e-21,1.38632792578373,0.371,0.209,6.83411503926905e-17,"6","USP32"
7.92795684656167e-21,1.30644924098145,0.36,0.196,1.99697305008042e-16,"6","CPQ"
1.07305328895186e-20,1.39911774642361,0.253,0.112,2.70291392954085e-16,"6","IFNGR1"
1.10395384174415e-20,1.38040490974698,0.302,0.147,2.78074933196935e-16,"6","PTK2B"
3.03864456187261e-20,1.41078582313794,0.403,0.242,7.65404178690091e-16,"6","LIMS1"
3.1336314135738e-20,0.878924009523208,0.4,0.214,7.89330416765105e-16,"6","DOCK10"
3.28265169928952e-20,1.38580836940875,0.367,0.21,8.26867136534037e-16,"6","JAK2"
5.93594721177302e-20,1.48205283155467,0.284,0.138,1.49520574317351e-15,"6","FNIP2"
7.00561743453815e-20,1.61377340773092,0.275,0.134,1.76464497558582e-15,"6","DNAJC5"
1.15762030123887e-19,1.6740114933179,0.253,0.117,2.91592977679058e-15,"6","ETS2"
1.18825077758264e-19,1.61709734727953,0.271,0.131,2.9930848836529e-15,"6","SH3BP5"
7.10291440173327e-19,0.816087627192056,0.349,0.175,1.78915310865259e-14,"6","PREX1"
1.03766041505665e-18,1.2557321750266,0.322,0.172,2.6137628194862e-14,"6","SRGAP1"
1.11267666900268e-18,1.04321093547591,0.456,0.293,2.80272126155086e-14,"6","ATG7"
1.15335479729913e-18,1.24507881914818,0.313,0.162,2.90518539891679e-14,"6","TMEM131L"
1.72195586247553e-18,1.68246123928954,0.271,0.136,4.33743462198962e-14,"6","MBD2"
2.25603090929757e-18,0.706285334925658,0.591,0.418,5.68271625742965e-14,"6","SMCHD1"
3.1848746092831e-18,1.06334521038446,0.492,0.359,8.02238065332319e-14,"6","MEF2A"
3.81450936708311e-18,1.24119480824583,0.304,0.159,9.60836764474564e-14,"6","PABPC1"
5.03658840996234e-18,1.25326974908527,0.38,0.224,1.26866625458541e-13,"6","PTPRE"
6.15586918639523e-18,0.966917515673679,0.499,0.344,1.55060188936109e-13,"6","COP1"
1.90576579393011e-17,0.831662272402113,0.506,0.337,4.80043345833055e-13,"6","CYTH1"
2.46499620043574e-17,0.976546073893023,0.568,0.441,6.2090789292776e-13,"6","GNAQ"
2.85660932092676e-17,1.24958529186287,0.371,0.222,7.19551321848241e-13,"6","RB1"
8.49489169442846e-17,1.51530628318399,0.3,0.167,2.13977826890958e-12,"6","UBE2R2"
1.22189311660336e-16,1.2675804560243,0.371,0.232,3.0778265714122e-12,"6","PTEN"
1.22574045027104e-16,1.39936042524085,0.302,0.166,3.08751762018773e-12,"6","SUSD6"
3.89901081021471e-16,0.618976622585251,0.427,0.245,9.82121832984984e-12,"6","IQGAP2"
4.48380911456512e-16,0.998852049583758,0.456,0.305,1.12942667786781e-11,"6","ITPR2"
4.76641225700081e-16,0.698948493090578,0.671,0.571,1.20061158341593e-11,"6","ZFAND3"
5.00731260203204e-16,1.13022174235545,0.443,0.304,1.26129197132585e-11,"6","SNX29"
2.12955274569864e-15,1.20430606546051,0.324,0.188,5.36413041114031e-11,"6","IFNAR2"
2.95729869397862e-15,1.40672750424572,0.304,0.172,7.44913968026276e-11,"6","ENTPD1-AS1"
3.00610896555645e-15,0.949265805160842,0.483,0.341,7.57208787334014e-11,"6","UBE2E2"
3.14844432604093e-15,0.787286947658374,0.405,0.242,7.93061641286449e-11,"6","MT-ATP6"
4.50030615517106e-15,1.06561499743773,0.277,0.146,1.13358211742604e-10,"6","SEC14L1"
6.21198017791797e-15,1.44253354149941,0.309,0.183,1.56473568701576e-10,"6","FMN1"
1.0026393854065e-14,1.21131909060909,0.369,0.236,2.52554834790044e-10,"6","PHF20"
1.28723323965441e-14,0.68007687383773,0.268,0.131,3.2424118073655e-10,"6","ITGA4"
1.75001427149173e-14,1.18114280267579,0.264,0.14,4.40811094846052e-10,"6","PHTF2"
1.78217531084578e-14,1.00920025147963,0.438,0.306,4.48912139048943e-10,"6","MAML3"
2.10225752791237e-14,1.37661101977563,0.271,0.15,5.29537648705846e-10,"6","STX7"
2.29162763666606e-14,1.13471579210232,0.459,0.338,5.77238085399813e-10,"6","NUMB"
5.07468294463988e-14,1.37238590286711,0.291,0.163,1.27826188692534e-09,"6","ST3GAL1"
5.63935175182698e-14,0.685053334011566,0.629,0.513,1.4204963127677e-09,"6","FOXN3"
1.03018390552709e-13,1.34707980746366,0.262,0.145,2.59493023963219e-09,"6","TET3"
1.10528029803368e-13,1.11157842570638,0.409,0.283,2.78409054271704e-09,"6","ELF2"
1.12963413414823e-13,1.22299598764079,0.472,0.348,2.84543542050597e-09,"6","RUNX1"
1.1626112602387e-13,1.10674891384904,0.403,0.274,2.92850150341527e-09,"6","ANKUB1"
1.43235968770089e-13,1.10191481631027,0.318,0.19,3.60797081734978e-09,"6","DGKD"
1.48636002832499e-13,0.831345902948517,0.38,0.234,3.74399227534781e-09,"6","SAMHD1"
2.57419789973443e-13,1.34319891951094,0.257,0.143,6.48414708964104e-09,"6","OGDH"
2.98808158467329e-13,0.932888137355235,0.365,0.224,7.52667870363355e-09,"6","MT-ND3"
3.55258800975071e-13,0.787942163234384,0.306,0.173,8.94861393776106e-09,"6","VAV3"
3.60174415416455e-13,1.03517689056924,0.398,0.269,9.07243334992508e-09,"6","SETX"
3.74373704813782e-13,1.26178918460559,0.398,0.283,9.43009925055437e-09,"6","UVRAG"
4.92110968870154e-13,0.915687728379922,0.626,0.554,1.23957831948703e-08,"6","DPYD"
5.14196390696992e-13,0.746536260087009,0.443,0.309,1.29520928852665e-08,"6","ANKS1A"
6.45422487504193e-13,0.997004832905879,0.425,0.301,1.62575470377431e-08,"6","FGD4"
1.12237329599627e-12,1.32322679940221,0.383,0.268,2.827146095285e-08,"6","RAB10"
1.70701014830767e-12,1.04611575811268,0.434,0.314,4.2997878625722e-08,"6","NCOR2"
1.74478267272267e-12,2.13459194571824,0.336,0.24,4.39493307432114e-08,"6","TCF7L2"
3.97567382565609e-12,0.888723352939344,0.553,0.467,1.00143247994451e-07,"6","SSH2"
4.48807960778563e-12,1.05328787527655,0.391,0.271,1.13050237240512e-07,"6","SUMF1"
5.40171847350141e-12,1.10685668379425,0.336,0.211,1.36063886629027e-07,"6","GPCPD1"
5.44206769411007e-12,1.44527208658867,0.268,0.16,1.37080243146939e-07,"6","INPP5A"
6.86967687369513e-12,1.09881029432858,0.286,0.17,1.73040290771507e-07,"6","ARPC2"
8.40396507708794e-12,1.05209460010806,0.327,0.207,2.11687476326768e-07,"6","INPP4A"
1.98598523643096e-11,0.520378905441018,0.541,0.408,5.00249821204595e-07,"6","ANKRD44"
2.00322094755174e-11,0.69440219566925,0.64,0.56,5.04591324478807e-07,"6","MED13L"
2.20123264691762e-11,0.678232762135785,0.602,0.497,5.5446849143208e-07,"6","KMT2C"
2.23594722681423e-11,1.35762296858855,0.266,0.158,5.63212746962238e-07,"6","CERS6"
2.68190951872136e-11,0.627868048053511,0.32,0.19,6.75546188670724e-07,"6","STK4"
3.80299980456426e-11,0.921664201304824,0.291,0.173,9.57937620771691e-07,"6","MAN2A1"
4.52816951488807e-11,1.32916738962813,0.251,0.15,1.14060061910515e-06,"6","IFNGR2"
5.71266507636099e-11,1.04215520637039,0.434,0.32,1.43896320608457e-06,"6","FCHSD2"
6.47276316641674e-11,0.870130321339527,0.421,0.31,1.63042431398871e-06,"6","ZFHX3"
7.56782535443894e-11,0.754971470353501,0.277,0.161,1.90625952852962e-06,"6","TBL1X"
7.82228608847796e-11,0.990594737994259,0.403,0.3,1.97035564282671e-06,"6","PARP14"
1.14243300636514e-10,1.14926690178573,0.333,0.228,2.87767449973315e-06,"6","RREB1"
1.24426599263329e-10,1.04999996866552,0.378,0.268,3.134181608844e-06,"6","RAB1A"
1.51853204899716e-10,1.04231423253784,0.255,0.148,3.82503037821896e-06,"6","VOPP1"
1.75790694770781e-10,0.777899042910942,0.318,0.194,4.4279918105812e-06,"6","MT-ND2"
1.76098988079013e-10,0.993655489867083,0.367,0.254,4.43575741072226e-06,"6","USP3"
2.12474969187537e-10,0.987920974686855,0.356,0.246,5.35203199886486e-06,"6","SPPL3"
2.17289195365481e-10,0.470559446995463,0.365,0.222,5.47329754206111e-06,"6","IKZF1"
2.28204603247877e-10,0.773629330691098,0.562,0.467,5.74824575121077e-06,"6","RNF213"
2.45193539708734e-10,1.2240917795529,0.318,0.216,6.17618007172329e-06,"6","NFE2L2"
4.90647758489716e-10,0.924881102370697,0.394,0.29,1.23589263885975e-05,"6","JAZF1"
8.42998229772031e-10,1.15382094285251,0.396,0.303,2.12342824097277e-05,"6","ZMYM2"
9.78178252643329e-10,1.12102316028882,0.311,0.208,2.46393320058328e-05,"6","DLEU1"
1.18181584332391e-09,1.28635753853017,0.266,0.17,2.97687592774861e-05,"6","ZMIZ1"
1.21300637279043e-09,0.969272511066558,0.362,0.253,3.0554417524218e-05,"6","ACAP2"
1.97892157932736e-09,0.281374642266663,0.45,0.301,4.9847055661677e-05,"6","PIP4K2A"
3.05223678677856e-09,1.36152504066973,0.311,0.216,7.68827924221651e-05,"6","SERINC5"
4.51107972223719e-09,1.08062645930388,0.385,0.294,0.000113629587123432,"6","CTNNB1"
4.68594074689405e-09,0.606978129955688,0.302,0.188,0.000118034161473514,"6","MT-CO3"
5.44415643473374e-09,0.787636968693318,0.255,0.152,0.000137132856434508,"6","APBB1IP"
5.77642918189763e-09,1.01589997497998,0.291,0.193,0.000145502474662819,"6","ACTR3"
9.76659733921354e-09,0.729270580920097,0.362,0.26,0.00024601082037745,"6","RAP1A"
9.76676697321314e-09,0.88003286757684,0.353,0.256,0.000246015093288266,"6","PDE8A"
1.1410755051125e-08,0.798970507829277,0.277,0.172,0.000287425508982787,"6","RIPOR2"
1.34090133168875e-08,0.78229364132746,0.324,0.223,0.000337759636439079,"6","UBAC2"
1.53335358823798e-08,1.05871532316029,0.262,0.166,0.000386236435341265,"6","ERICH1"
1.70089181907428e-08,0.45099722459424,0.338,0.215,0.00042843764030662,"6","FLI1"
2.50698000999644e-08,0.564753878689801,0.597,0.52,0.000631483194718004,"6","ANKRD11"
2.57256461816803e-08,0.282910803957668,0.774,0.711,0.000648003301670345,"6","AKAP13"
2.75025040875798e-08,1.31689901732847,0.251,0.167,0.000692760575462047,"6","ERGIC1"
3.22732755913904e-08,1.20005950428249,0.338,0.247,0.000812931538871532,"6","SIPA1L3"
4.2343552685189e-08,1.0711520441728,0.465,0.397,0.00106659174858723,"6","AFF1"
8.54122913256494e-08,1.00059695115949,0.304,0.213,0.00215145020620178,"6","MAP3K2"
8.85109888066564e-08,0.9490890663267,0.302,0.213,0.00222950329705087,"6","PTPN1"
9.48806164342066e-08,0.65804653742921,0.452,0.37,0.00238994784736123,"6","PAN3"
1.23924832020646e-07,0.934525907553193,0.452,0.364,0.00312154259376805,"6","WAC"
1.24195864112354e-07,0.730167351536668,0.405,0.316,0.00312836962112608,"6","MRTFA"
1.45592745972648e-07,0.950489397852897,0.291,0.202,0.00366733567830504,"6","WASF2"
1.65488106240851e-07,1.29704448228472,0.275,0.192,0.00416847990810081,"6","PPP1CB"
1.73222300256273e-07,0.712908251227416,0.385,0.295,0.00436329652115526,"6","DOCK5"
2.09424012394286e-07,1.01229674692434,0.306,0.22,0.00527518144819966,"6","RAB7A"
2.21774495962855e-07,1.3401475275322,0.26,0.183,0.00558627777880835,"6","ITSN1"
3.54125653360957e-07,0.99981024035069,0.295,0.212,0.00892007108250915,"6","DHRSX"
4.04839358886295e-07,0.775949914784487,0.418,0.344,0.0101974986109869,"6","KDM2A"
4.05409199787592e-07,0.49170348953481,0.586,0.516,0.0102118523334497,"6","SIK3"
4.96318504097593e-07,0.959635588314772,0.257,0.177,0.0125017667997143,"6","WDFY2"
5.41543403656822e-07,0.760089220265476,0.273,0.183,0.0136409367947117,"6","RAB8B"
5.62685476827102e-07,0.943249612268669,0.266,0.184,0.0141734844757979,"6","DNAJB6"
8.38541878031012e-07,0.815314603920335,0.309,0.224,0.0211220313657232,"6","BAZ1A"
1.24372896789435e-06,0.727438469727163,0.409,0.335,0.0313282889722909,"6","ELF1"
1.44809367754979e-06,0.45038736682218,0.374,0.276,0.0364760316438018,"6","CDC42SE2"
1.56502610302896e-06,0.965200864622139,0.271,0.192,0.0394214425091965,"6","PARP4"
2.51182248735223e-06,0.731966491602493,0.389,0.308,0.0632702966339154,"6","RAP1B"
2.67691719352114e-06,0.908911645801008,0.537,0.503,0.067428867187604,"6","DOCK4"
3.04906588884148e-06,0.732450934782647,0.331,0.25,0.076802920674028,"6","DNM2"
3.07091467129549e-06,0.55254489512797,0.268,0.183,0.0773532696552622,"6","PLCG2"
3.77963679614592e-06,0.750516066937807,0.324,0.246,0.0952052712581195,"6","AP3B1"
9.14908228573748e-06,0.558374098754469,0.293,0.21,0.230456233695441,"6","TCF4"
1.18917121131995e-05,0.28434488694585,0.691,0.665,0.299540336419382,"6","FOXP1"
1.75104737815235e-05,0.876291957068885,0.282,0.216,0.441071324082795,"6","TNRC18"
1.85688592753184e-05,0.787763473909062,0.329,0.261,0.467730996285995,"6","TMEM131"
2.86612546404247e-05,0.592790720863316,0.356,0.281,0.721948343137658,"6","NR3C1"
3.45313234448205e-05,0.54468392995769,0.34,0.265,0.869809506251585,"6","OSBPL8"
3.56737419114485e-05,0.579227779634977,0.28,0.203,0.898585885007476,"6","MT-ND1"
5.54853242324713e-05,0.759275525309913,0.3,0.237,1,"6","TANK"
6.9857352354751e-05,0.53670785685117,0.324,0.253,1,"6","MBP"
7.51592369580322e-05,0.98990640814341,0.277,0.217,1,"6","AHR"
7.98134521159462e-05,0.676047424972125,0.362,0.301,1,"6","FBXW7"
0.000122768615855969,0.539763678358717,0.423,0.371,1,"6","VPS13C"
0.000123493174331014,0.757543491227161,0.318,0.259,1,"6","TENT2"
0.000163958526730302,1.03577208714474,0.327,0.273,1,"6","FNDC3A"
0.000171880984229948,0.455275601787867,0.503,0.451,1,"6","LRRFIP1"
0.000179322676491271,0.489858084980033,0.295,0.228,1,"6","SLC39A11"
0.000186194605320538,0.405756034493021,0.313,0.24,1,"6","ATM"
0.000235045176070871,0.672116656946494,0.3,0.24,1,"6","DIP2B"
0.000259251835332859,0.618828360025683,0.309,0.248,1,"6","ATAD2B"
0.000263176797992621,0.609769942230587,0.271,0.209,1,"6","RSRC1"
0.000264401268598264,0.525185023012145,0.472,0.427,1,"6","KMT2E"
0.000271251541205793,0.712800424614141,0.262,0.204,1,"6","XPR1"
0.000311424143691416,0.721106978903594,0.284,0.227,1,"6","FAM13B"
0.000313641310503469,0.742811330104022,0.266,0.21,1,"6","EIF3A"
0.000321486420131351,0.763726335552731,0.302,0.247,1,"6","CAB39"
0.00036213840400984,0.968186807096214,0.293,0.246,1,"6","KIF1B"
0.000452440258993441,0.37705280059183,0.532,0.501,1,"6","TCF12"
0.000458248022794869,0.55376479791965,0.367,0.315,1,"6","CAPZB"
0.000478379009321781,0.671497414800316,0.318,0.267,1,"6","HIPK3"
0.000502930519396478,0.62925782707834,0.347,0.289,1,"6","CD44"
0.000549650130663041,0.632574904021369,0.291,0.24,1,"6","TRAK1"
0.000551286199980761,0.936553354140003,0.304,0.256,1,"6","MAP4K4"
0.000741848525851985,0.345025264691675,0.262,0.196,1,"6","MT-ND4"
0.000744507363010771,0.694528433302288,0.262,0.207,1,"6","PTBP3"
0.000787089563361796,0.780086666639401,0.295,0.251,1,"6","BRD4"
0.000939901932727238,0.472361562093796,0.295,0.234,1,"6","AGTPBP1"
0.0010209999945043,0.511783690881639,0.358,0.306,1,"6","LARP4B"
0.00110136299384667,0.663077147492755,0.26,0.207,1,"6","ARHGAP18"
0.00122431139296474,0.504170605143158,0.412,0.37,1,"6","PIAS1"
0.00122953911186221,0.604896321355651,0.333,0.281,1,"6","SND1"
0.00123089865452608,0.269697572181046,0.64,0.611,1,"6","LPP"
0.00127630868395201,0.709653960255223,0.291,0.241,1,"6","UST"
0.00155138292814598,0.545123458710962,0.302,0.252,1,"6","NCOA3"
0.00170519092673675,0.485056292169158,0.383,0.341,1,"6","ARIH1"
0.00274562750642403,0.490198544137581,0.342,0.296,1,"6","COG5"
0.00296840665375696,0.86914939075396,0.26,0.216,1,"6","ZDHHC20"
0.00311942557408992,0.25738574223679,0.474,0.435,1,"6","PRKCE"
0.00314898857443574,0.733395402349916,0.304,0.263,1,"6","FNIP1"
0.00346548316202747,0.40105916950971,0.396,0.347,1,"6","ROCK1"
0.00397642795973479,0.471946838671136,0.432,0.391,1,"6","TRAPPC9"
0.00410887281054252,0.691305803585288,0.324,0.287,1,"6","EVI5"
0.00500895176704954,0.455446884727764,0.36,0.316,1,"6","GNB1"
0.00516715958554809,0.581986488180433,0.295,0.255,1,"6","UBE2D3"
0.00521747052747156,0.588691548504737,0.349,0.315,1,"6","ERBIN"
0.0055406790566827,0.876815834378909,0.257,0.218,1,"6","AGFG1"
0.00560211434234602,0.33257488616574,0.436,0.395,1,"6","ARID4B"
0.00566905984752462,0.556095294130067,0.306,0.265,1,"6","ZFC3H1"
0.00588523895740153,0.698305760425614,0.291,0.254,1,"6","SESTD1"
0.00605141076740848,0.532787557446144,0.266,0.226,1,"6","SPG11"
0.00800933381159934,0.559681638380338,0.266,0.226,1,"6","RNF111"
0.00844036692829254,0.307782020696951,0.501,0.478,1,"6","VPS13B"
0.0096012199417783,0.43409612372775,0.295,0.256,1,"6","ARID5B"
0,4.18713117698635,0.975,0.085,0,"7","ROBO2"
0,3.76614733849372,0.882,0.08,0,"7","CACNA1C"
0,3.89339425619853,0.9,0.111,0,"7","SLIT2"
0,3.38285829182143,0.882,0.111,0,"7","MYH10"
0,3.91353725154707,0.834,0.073,0,"7","SLIT3"
0,2.83667598573441,0.873,0.124,0,"7","LSAMP"
0,4.39645626533885,0.795,0.051,0,"7","SCN7A"
0,4.50360938646592,0.784,0.053,0,"7","ITGA8"
0,4.02764434262539,0.82,0.109,0,"7","PLEKHH2"
0,4.22717001519282,0.761,0.059,0,"7","LAMB1"
0,3.83756935427434,0.777,0.105,0,"7","CACNA1D"
0,3.88491167104651,0.725,0.065,0,"7","CCDC102B"
0,3.6724491384469,0.711,0.059,0,"7","SVEP1"
0,3.23303650032343,0.718,0.071,0,"7","RYR2"
0,3.60180544861712,0.734,0.094,0,"7","CCBE1"
0,3.75233387971783,0.73,0.102,0,"7","ELN"
0,3.45210678652154,0.673,0.058,0,"7","PDZRN3"
0,3.74163162510502,0.673,0.058,0,"7","ADGRB3"
0,3.73896746539842,0.652,0.059,0,"7","CACNB2"
0,3.20809409789962,0.675,0.086,0,"7","HMCN1"
0,3.71914542082284,0.605,0.048,0,"7","ABCA6"
0,3.53993127453078,0.609,0.056,0,"7","SGIP1"
0,3.55959287424784,0.57,0.052,0,"7","DENND2A"
0,4.87475814557626,0.534,0.025,0,"7","NTNG1"
0,4.38035495213441,0.541,0.038,0,"7","ANGPT1"
0,3.72044233997832,0.555,0.053,0,"7","LAMA4"
0,3.48370368547392,0.543,0.042,0,"7","AL031599.1"
0,3.58994179915173,0.548,0.047,0,"7","CDH11"
0,4.50185613929852,0.505,0.028,0,"7","PKNOX2"
0,3.79346535053851,0.518,0.043,0,"7","SPON1"
0,4.52079703546021,0.498,0.028,0,"7","ADAMTS12"
0,3.79941564548578,0.498,0.032,0,"7","PCDH15"
0,5.1478645989713,0.482,0.019,0,"7","AC012349.1"
0,4.84017434736588,0.482,0.02,0,"7","LINC00922"
0,4.66081418877693,0.482,0.021,0,"7","GRIA1"
0,4.4146658897749,0.491,0.032,0,"7","COL6A6"
0,4.71528549072321,0.468,0.021,0,"7","LINC00968"
0,3.61116716257336,0.473,0.032,0,"7","ITGBL1"
0,4.0596957454383,0.439,0.03,0,"7","MAOB"
0,3.84608860595663,0.42,0.027,0,"7","FAT3"
0,4.53963072299218,0.398,0.018,0,"7","DPP6"
0,4.14299220112172,0.402,0.024,0,"7","BMP5"
0,4.40189961724959,0.382,0.017,0,"7","AL139383.1"
0,5.87410785903551,0.348,0.007,0,"7","ADRA1A"
1.63253843996718e-290,3.28053838240894,0.689,0.105,4.11220107643333e-286,"7","NR2F2-AS1"
9.45467020878371e-290,3.63517186000827,0.441,0.035,2.38153687889053e-285,"7","NR2F1-AS1"
2.64631711438229e-288,3.36217441297459,0.814,0.174,6.66580817941755e-284,"7","ARHGAP6"
3.9674654333284e-288,3.13630278312836,0.584,0.067,9.9936486800109e-284,"7","TNXB"
3.63548555377943e-285,3.5452246548426,0.627,0.088,9.157424561415e-281,"7","FMO2"
6.08450021373623e-280,3.72946828300593,0.423,0.033,1.53262475883802e-275,"7","ADAMTS2"
1.03564256456508e-279,4.32974893955301,0.37,0.024,2.60868005588298e-275,"7","NCAM2"
2.56120073514107e-278,3.491235698155,0.473,0.044,6.45140853174685e-274,"7","GALNT17"
6.95642524902599e-278,3.34747809555441,0.461,0.04,1.75225395597716e-273,"7","RERG"
4.57152221714072e-275,4.18154916031012,0.35,0.021,1.15152073127558e-270,"7","KCTD16"
6.08956344354521e-274,3.51588227443794,0.491,0.049,1.5339001357946e-269,"7","ADAMTSL3"
2.29792762805938e-272,3.57186805422337,0.489,0.049,5.78824990231878e-268,"7","PIEZO2"
4.76071734036121e-269,3.03604405481595,0.58,0.072,1.19917709086359e-264,"7","CDH13"
2.84268162372708e-267,3.23361190824346,0.682,0.113,7.16043074200614e-263,"7","SYN3"
1.13655966153806e-262,2.64574357730707,0.973,0.327,2.86288013144823e-258,"7","PRKG1"
4.18562599517511e-261,3.4943884522501,0.52,0.06,1.05431733192466e-256,"7","LMCD1"
1.23205264820849e-253,4.58255583931337,0.277,0.013,3.10341741557236e-249,"7","HMGCLL1"
6.29179712244568e-252,2.95713624953421,0.493,0.053,1.58484077717284e-247,"7","COL6A3"
1.12620208064859e-247,3.2841676389043,0.573,0.081,2.83679042094574e-243,"7","MYLK"
1.75520698912745e-246,3.6227596105168,0.411,0.037,4.42119088491313e-242,"7","NFASC"
1.6792311348793e-243,2.89738162555898,0.711,0.136,4.22981530564746e-239,"7","UACA"
1.21529119592218e-240,3.35779558832207,0.448,0.046,3.06119699340838e-236,"7","ADAMTS17"
1.28755812276321e-240,2.74937817266214,0.995,0.671,3.24323015542825e-236,"7","MACF1"
3.18930443665254e-240,2.28326276454042,0.914,0.237,8.03353894548408e-236,"7","PLXDC2"
3.70143858530768e-238,3.90505448086562,0.384,0.033,9.32355365253151e-234,"7","TARID"
5.2730816430802e-238,2.82783921926879,0.7,0.13,1.32823653507547e-233,"7","ADARB1"
8.42613421557793e-238,2.73998631331797,0.53,0.066,2.12245894756192e-233,"7","SGCD"
4.36060682896799e-237,4.34422406253985,0.325,0.022,1.09839325414875e-232,"7","NKD1"
5.77239199266611e-236,4.00685650946714,0.327,0.022,1.45400781903267e-231,"7","NUAK1"
2.13838997435853e-234,3.48228100216225,0.655,0.125,5.38639050641169e-230,"7","MAMDC2"
2.83994525179423e-233,2.8796025424832,0.741,0.167,7.15353809474449e-229,"7","USP53"
8.78436136169669e-232,3.46397921662113,0.357,0.028,2.21269278339778e-227,"7","PRR16"
1.0531934858678e-230,3.57994992686402,0.395,0.037,2.6528890715524e-226,"7","ABCA9"
1.8238834809465e-230,3.85638298414261,0.389,0.036,4.59418010015615e-226,"7","FBLN5"
4.96733086849981e-228,1.72526119168602,0.693,0.122,1.25122097246642e-223,"7","LAMA2"
4.93701808893859e-225,3.23221510940514,0.423,0.044,1.24358548642274e-220,"7","UNC5C"
4.16896653515046e-222,3.48418648584636,0.493,0.066,1.05012098053905e-217,"7","PTPRS"
4.98075170169697e-222,2.99113848341285,0.389,0.036,1.25460154614045e-217,"7","C7"
6.41931787733153e-222,3.80313605916552,0.327,0.024,1.61696198012104e-217,"7","MEOX2"
1.5549148547453e-221,4.32123560659454,0.264,0.014,3.91667502761795e-217,"7","ANO1"
2.52781801241781e-219,3.19630965362675,0.595,0.103,6.36732079147921e-215,"7","ROBO1"
7.3564608992127e-212,2.60127272302458,0.557,0.083,1.85301893590269e-207,"7","AC092691.1"
1.10312380627357e-210,4.31443638661223,0.275,0.017,2.77865855562251e-206,"7","EDNRA"
2.54311681023306e-209,4.53765419049244,0.264,0.016,6.40585693329607e-205,"7","SLC16A12"
6.96033579825138e-209,3.25707226820117,0.527,0.082,1.75323898422154e-204,"7","TMEM108"
4.19290314566605e-208,2.75727778658664,0.498,0.067,1.05615037336182e-203,"7","COL5A2"
1.95276407481151e-204,3.01774644574104,0.489,0.068,4.9188174280427e-200,"7","CAB39L"
4.46607658034193e-202,3.39157307053892,0.373,0.037,1.12496002982233e-197,"7","GPC3"
5.25142712372604e-198,2.23049801176994,0.92,0.361,1.32278197819535e-193,"7","DST"
3.48879689562528e-197,4.02692537680535,0.282,0.02,8.78793050039051e-193,"7","PHACTR3"
2.80645916035072e-194,2.63604804281084,0.768,0.216,7.06918997900743e-190,"7","PALLD"
2.38435591834117e-191,2.13062959311929,0.668,0.137,6.00595412270958e-187,"7","A2M"
1.15729000272815e-189,3.06192774115705,0.384,0.044,2.91509778787195e-185,"7","CCN2"
8.46482587610283e-189,2.55065953591492,0.795,0.243,2.13220498993154e-184,"7","SH3D19"
2.0497003424262e-184,3.22592146702424,0.511,0.088,5.16299019253736e-180,"7","FHL1"
3.37009705103149e-184,1.44216112368829,0.611,0.108,8.48893746184322e-180,"7","FN1"
3.77990004763918e-184,3.20035953177982,0.482,0.076,9.52119022999833e-180,"7","IL16"
7.57219913299847e-183,2.68963648095099,0.443,0.061,1.90736123961099e-178,"7","CCN1"
9.03172874022133e-180,2.76871977392446,0.525,0.093,2.27500215237435e-175,"7","FRAS1"
7.72291120080975e-179,3.19750828621689,0.425,0.059,1.94532410237197e-174,"7","AC012409.2"
1.13125490361221e-178,2.62706147531931,0.518,0.089,2.8495179767088e-174,"7","NEGR1"
9.22214116827033e-178,2.55714249795041,0.489,0.075,2.32296513887561e-173,"7","HIF3A"
1.02320286894145e-176,3.58455007395311,0.268,0.021,2.57734570657661e-172,"7","GRIK4"
2.17090009970654e-176,3.57769487086229,0.359,0.041,5.46828026115081e-172,"7","LBH"
5.91510049688978e-174,3.32750381269856,0.339,0.036,1.48995466416157e-169,"7","NHSL2"
7.10577726267077e-173,3.43898380410205,0.352,0.04,1.78987423469414e-168,"7","LINC01266"
3.48790910420825e-172,1.94043137290466,0.936,0.373,8.78569424259015e-168,"7","LIMCH1"
2.13985575355006e-166,2.26420698978792,0.639,0.143,5.39008265761724e-162,"7","ABI3BP"
2.20206536146545e-166,3.48016366142052,0.334,0.037,5.54678243899532e-162,"7","SAMD5"
2.86673221871664e-164,2.74061693069338,0.609,0.144,7.22101178572535e-160,"7","LAMC1"
1.78041517563396e-162,2.76221776417854,0.559,0.118,4.48468778590439e-158,"7","PRKD1"
4.35088859358612e-161,3.40210385416464,0.252,0.02,1.09594532783841e-156,"7","TBX5"
7.4810715550273e-161,1.900390429034,0.914,0.413,1.88440711399583e-156,"7","RORA"
