"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SHB",5.32960893527699e-15,3.50377935180021,0.201,0.036,1.34247519470692e-10
"FGD4",5.80606796227606e-15,-2.10624172210806,0.103,0.405,1.46249045901772e-10
"MYO1E",6.6814370074879e-15,2.34736129740584,0.373,0.145,1.68298716781613e-10
"MTHFD1L",6.97078889995197e-15,2.61946850406748,0.275,0.076,1.7558720160089e-10
"ARHGAP18",7.31305580964529e-15,-2.14822876788917,0.127,0.428,1.84208562789155e-10
"FOXO3",1.22137884196582e-14,-1.91650645625274,0.152,0.463,3.07653116502771e-10
"CNOT6L",1.73109780378814e-14,2.82430009467633,0.279,0.082,4.36046225796194e-10
"CCNL1",2.82622364463283e-14,2.23794262706904,0.358,0.137,7.11897473846564e-10
"RIN2",3.52011360713107e-14,-1.13829103324191,0.294,0.633,8.86681416500246e-10
"TUSC3",3.87029982094743e-14,1.95068052538971,0.441,0.211,9.74889821898448e-10
"BCAR3",4.29964224592615e-14,-2.47108487905582,0.049,0.323,1.08303688532634e-09
"FLT1",5.10253772317989e-14,1.96323314645427,0.583,0.402,1.28527822709178e-09
"PCED1B",5.89038034812358e-14,-2.02870953677648,0.108,0.402,1.48372790588885e-09
"SDCBP2-AS1",9.3918572936724e-14,2.2144746562287,0.338,0.129,2.36571493370314e-09
"RTN4",9.53750857308212e-14,1.62143580884484,0.5,0.272,2.40240303447365e-09
"MCTP1",1.00589218820995e-13,2.92406076978804,0.392,0.181,2.53374183288205e-09
"RPS6KA3",1.08336179375352e-13,2.5961556331332,0.279,0.089,2.72888002228575e-09
"ZFP36",1.24343079441332e-13,2.76624132259902,0.23,0.056,3.13207782804772e-09
"ANKS1A",1.34491234116548e-13,-1.5806672299798,0.235,0.537,3.38769969616172e-09
"CLEC1A",1.88372314305112e-13,2.27409556146137,0.353,0.142,4.74491022503147e-09
"CYTH1",2.1590183180979e-13,1.97631938209164,0.353,0.142,5.43835124145681e-09
"ERO1A",2.55544016354345e-13,2.65796952643414,0.23,0.058,6.43689822794959e-09
"SEMA6A",2.86086591698907e-13,-1.57681910789516,0.176,0.468,7.20623515830376e-09
"CORO1C",3.18133011869198e-13,2.67140047273551,0.25,0.071,8.01345243597322e-09
"FAXDC2",3.82914806985108e-13,-3.23748123721175,0.025,0.265,9.6452410731479e-09
"UBE2D3",8.99307241602229e-13,1.76080914073088,0.387,0.175,2.26526501087185e-08
"CD36",9.18069455320076e-13,-3.76486343985879,0.034,0.27,2.31252515100574e-08
"STARD13-AS",9.20859095520181e-13,-1.36581391285128,0.162,0.461,2.31955197570578e-08
"DPYSL3",1.04353965584073e-12,-2.65396355150435,0.044,0.293,2.62857203909722e-08
"IFI44L",1.21396940691346e-12,1.93097532066947,0.343,0.135,3.05786753907432e-08
"AL137139.2",1.39589336405175e-12,-2.22470410483775,0.078,0.336,3.51611579470996e-08
"SPARCL1",1.46137126835463e-12,-1.73673135693936,0.176,0.451,3.68104808785849e-08
"PDE4D",1.54564818220249e-12,2.37922291294747,0.309,0.11,3.89333320614984e-08
"PDK4",1.7391529778304e-12,-3.05828477116775,0.049,0.292,4.38075243585699e-08
"SH2D3C",1.76206542529326e-12,-1.62811239212202,0.132,0.427,4.43846659977118e-08
"EEPD1",2.12439793050562e-12,-2.9730757639829,0.044,0.283,5.35114594715061e-08
"A2M",2.73099370051173e-12,-2.32560914259539,0.059,0.305,6.879100032219e-08
"SHROOM4",3.49443023918172e-12,-1.45057608076603,0.186,0.479,8.80212032947482e-08
"ACER3",3.53256067437345e-12,2.13019853727881,0.373,0.17,8.89816708267929e-08
"TGFBR3",3.9253647081713e-12,-1.20137838944903,0.216,0.519,9.88760116341269e-08
"MAST4",4.76581161830038e-12,1.74879026555475,0.564,0.397,1.20046028853368e-07
"LIFR-AS1",4.78243195958519e-12,-9.65914047424858,0,0.201,1.20464678629991e-07
"NEDD9",5.7984788147185e-12,1.02185930938452,0.681,0.498,1.46057882863944e-07
"FNDC3A",7.06027643503724e-12,1.89985823823042,0.412,0.209,1.77841303122153e-07
"ATP13A3",8.19777679976097e-12,3.21749829900758,0.235,0.071,2.06493799809179e-07
"ADGRF5",8.73246415596902e-12,-1.07490600065286,0.289,0.583,2.19962039624704e-07
"BBS9",8.84097055124984e-12,-1.77993725485047,0.083,0.338,2.22695207215432e-07
"SORBS1",8.95650090630812e-12,1.52880499585531,0.667,0.586,2.25605301328995e-07
"NR3C1",1.31093592890271e-11,-2.84764795346808,0.029,0.25,3.30211651131304e-07
"IFNGR1",1.40904990654695e-11,-1.72379154024773,0.113,0.376,3.54925580960112e-07
"FNBP1L",1.47373390866207e-11,-1.52129136977745,0.127,0.404,3.71218834252889e-07
"ABCG1",1.81833106500437e-11,2.21431733657817,0.284,0.104,4.58019411963952e-07
"CHD9",2.66107521467464e-11,-1.53202724952539,0.157,0.428,6.70298235824395e-07
"FMNL2",3.83727365294888e-11,1.19855406895151,0.627,0.427,9.66570860441294e-07
"AL356124.1",3.90920688067844e-11,-2.7487867573705,0.049,0.27,9.84690121174092e-07
"AP002518.2",4.36903093835645e-11,-1.77077863236565,0.123,0.372,1.10051520306261e-06
"KCNMB4",4.89280726975381e-11,-1.99777252402607,0.064,0.301,1.23244922317829e-06
"LIMS2",4.97223545026141e-11,-2.07655819642254,0.069,0.305,1.25245638756635e-06
"TCIM",5.06653019963959e-11,2.19658997364088,0.23,0.069,1.27620829198722e-06
"ULK4",5.15649393645179e-11,-5.08659244709607,0.01,0.201,1.29886925765284e-06
"ACTN4",6.29822462914575e-11,1.41604834784498,0.485,0.283,1.58645980183552e-06
"FGFR1",7.20615550267415e-11,2.49812201044021,0.255,0.089,1.81515850956859e-06
"MFSD6",7.83360252854563e-11,-2.42967931882266,0.044,0.262,1.97320614091536e-06
"ZDHHC14",8.49756401683231e-11,-1.36108112010893,0.299,0.545,2.14045140019989e-06
"MYH9",8.52681018363822e-11,1.22426586422215,0.652,0.522,2.14781821715663e-06
"CYP3A5",9.24179285404937e-11,-2.77565871819635,0.039,0.247,2.3279152020065e-06
"IGFBP7",1.04899305146276e-10,1.73287885236087,0.294,0.11,2.64230859732954e-06
"FKBP1A",1.31424143694725e-10,2.02261942720581,0.314,0.129,3.31044275552643e-06
"AC007319.1",1.37056053984254e-10,-0.970733482392816,0.27,0.549,3.45230494380937e-06
"MEF2C",1.40879765506577e-10,1.62966017621263,0.456,0.273,3.54862041334518e-06
"TGFBR2",1.60271297929827e-10,-1.65838074622336,0.123,0.371,4.0370737235544e-06
"MBNL2",1.98731119289108e-10,-1.39665663781685,0.118,0.372,5.00583816377334e-06
"MAOA",1.99038917285033e-10,-2.33651041422145,0.054,0.264,5.01359128749269e-06
"EMP1",1.9988002179679e-10,2.98018166843962,0.211,0.064,5.03477786903935e-06
"MALAT1",2.78892328075577e-10,0.374347447998595,1,0.998,7.02501885189571e-06
"NOSTRIN",2.85914498248925e-10,-1.46769345253768,0.137,0.387,7.20190029639216e-06
"TNRC6A",2.96802804882768e-10,-2.19382156110728,0.078,0.297,7.47616585219205e-06
"CNKSR3",3.66559711631468e-10,2.49213261501838,0.225,0.074,9.23327257628504e-06
"ARHGAP31",4.43640094581656e-10,-0.997430574539788,0.314,0.59,1.11748503424173e-05
"CREBBP",4.67198728814337e-10,-2.37132582808601,0.059,0.267,1.17682687801043e-05
"SNX9",4.82341345946124e-10,1.91922812632309,0.299,0.127,1.21496961630369e-05
"CDK17",5.44645403080137e-10,1.33608029315078,0.505,0.316,1.37190730581856e-05
"TNS1",5.61438462051963e-10,1.51272885287817,0.446,0.254,1.41420734206269e-05
"MAML2",8.45241981847872e-10,-1.09982448915668,0.186,0.442,2.1290800280766e-05
"SAMD4A",1.01239860304625e-09,1.80335746710042,0.343,0.161,2.55013084121319e-05
"PHACTR4",1.59246581392333e-09,-1.84723832458699,0.088,0.305,4.01126213869146e-05
"SIK3",1.66035199137681e-09,1.69905536446261,0.368,0.194,4.18226063107904e-05
"GMDS",1.77772071707502e-09,2.20788156409499,0.382,0.217,4.47790071424026e-05
"VAV3",1.79450179364006e-09,-1.31979292295981,0.142,0.381,4.52017056799994e-05
"RUNX1T1",1.79967599132109e-09,-2.3485664323181,0.054,0.249,4.53320385453869e-05
"ADGRL2",2.15077770365609e-09,-0.702211542705782,0.554,0.769,5.41759395773932e-05
"KCTD3",2.26115993815447e-09,-2.07627847333797,0.064,0.265,5.69563576821729e-05
"COL4A2",2.48656707547695e-09,1.67234067774533,0.515,0.367,6.26341380641889e-05
"EXT1",2.8222031720566e-09,1.38093829169122,0.544,0.392,7.10884757009337e-05
"AC007193.2",3.07791994651946e-09,-2.43993606465852,0.049,0.241,7.75297255328786e-05
"APBB2",3.35343863446155e-09,-0.943093375857313,0.299,0.55,8.4469765763452e-05
"AC079921.1",3.82225475826633e-09,-1.82609698033894,0.054,0.252,9.62787751059707e-05
"PTPRK",3.96406421221371e-09,-1.32979248802047,0.23,0.465,9.98508134414513e-05
"VMP1",4.03580569702789e-09,2.27500440601982,0.206,0.068,0.000101657909702435
