"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.42322109538512e-176,1.85820436218196,0.439,0.073,1.11416516171656e-171,"3","NEXN"
2.63165017553456e-175,1.81624597528278,0.621,0.152,6.628863627154e-171,"3","FILIP1"
4.07674308187076e-175,2.91344373127754,0.268,0.027,1.02689081489243e-170,"3","LAMC2"
1.29439873296807e-174,1.50034132642361,0.865,0.303,3.26046096847326e-170,"3","RASAL2"
6.85179022302888e-174,1.22585978016838,0.82,0.253,1.72589743927875e-169,"3","SAMD4A"
8.99267378754608e-174,1.91006592249841,0.478,0.089,2.26516460034498e-169,"3","TES"
1.62085874252553e-173,1.46583828428821,0.873,0.298,4.08278108654755e-169,"3","MYO1D"
7.55965063873256e-172,1.71897863492528,0.493,0.094,1.90420039939034e-167,"3","PLS3"
9.59405274409218e-172,2.56928326998241,0.33,0.043,2.41664594570938e-167,"3","PARD6B"
3.37249230282293e-171,1.64692003891645,0.715,0.202,8.49497086158069e-167,"3","FAM107B"
1.7455458880933e-170,1.95681547721505,0.574,0.135,4.39685553751822e-166,"3","PPM1L"
1.61552783501861e-168,2.19856151988985,0.364,0.054,4.06935306362837e-164,"3","AATK"
3.84688469571565e-167,1.63394943014045,0.654,0.172,9.68991786003816e-163,"3","CYSTM1"
7.01572387400596e-167,1.72463825170212,0.397,0.061,1.76719068662336e-162,"3","SPOCK2"
2.13529157859193e-166,1.0936897597613,0.932,0.316,5.37858595731521e-162,"3","MECOM"
6.3568659002219e-165,2.11011171583502,0.449,0.085,1.6012309516069e-160,"3","EXPH5"
4.09209752710993e-164,1.72696828561668,0.745,0.233,1.03075844610372e-159,"3","GLCCI1"
5.35839434776582e-164,1.69013783724862,0.52,0.11,1.34972595225873e-159,"3","APLP2"
2.56806069687949e-163,1.81795750460204,0.46,0.087,6.46868808936974e-159,"3","HSPG2"
5.42096101343689e-163,1.492122018461,0.636,0.158,1.36548586967462e-158,"3","ADGRV1"
6.81336293474422e-163,1.29303698991236,0.698,0.183,1.71621798963272e-158,"3","ATP10A"
1.17654770436589e-162,1.88937474674358,0.476,0.094,2.96360601252723e-158,"3","PFDN1"
1.62365633332828e-162,1.59252600132302,0.629,0.164,4.0898279380206e-158,"3","USP54"
1.65691728237323e-162,2.10613191733085,0.428,0.078,4.17360894256992e-158,"3","KIFC3"
1.98619094184729e-162,2.07068051460576,0.325,0.043,5.00301636341914e-158,"3","MPP3"
1.13132182678636e-161,2.2636006462148,0.354,0.054,2.84968654949217e-157,"3","NOS1AP"
1.13402843744661e-160,1.27922024164926,0.73,0.205,2.85650423108426e-156,"3","TACC2"
1.54873121828066e-160,2.6546436966925,0.268,0.029,3.90109906572714e-156,"3","CNKSR2"
1.8854194702538e-160,1.38148721437372,0.881,0.337,4.74918310362229e-156,"3","CTNND1"
2.81099282146297e-160,1.82078828229825,0.493,0.102,7.08060981798307e-156,"3","OTUD7B"
1.23469580246887e-159,2.64162611705397,0.312,0.042,3.11007525683883e-155,"3","CXADR"
1.57221812757854e-158,1.67964671673587,0.548,0.125,3.96026024155758e-154,"3","VGLL4"
2.566393332004e-158,1.33282525202271,0.888,0.329,6.46448816398489e-154,"3","NEDD9"
2.91590910468422e-158,2.417672460629,0.325,0.045,7.34488344378908e-154,"3","ITGB6"
4.37398556731637e-158,1.40915735310668,0.582,0.136,1.10176322455132e-153,"3","PLCL1"
8.44432221714912e-158,2.06375938918172,0.463,0.094,2.12704032327769e-153,"3","IFT57"
3.72381868993245e-157,1.62562923955412,0.676,0.194,9.37992689807085e-153,"3","PPP4R1"
3.72821235653999e-157,1.65897719535397,0.592,0.147,9.39099410488859e-153,"3","RASSF8"
2.78041168193768e-156,1.79004641680419,0.485,0.102,7.00357898563282e-152,"3","LMO3"
3.17763276646031e-156,1.21389519233686,0.82,0.251,8.00413917543688e-152,"3","GRK5"
1.18648505241215e-154,2.00061997236472,0.41,0.074,2.98863719852096e-150,"3","ALDH3A2"
3.23935288156609e-154,1.22919620975145,0.974,0.47,8.15960597337682e-150,"3","DOCK4"
5.67627091928348e-153,2.46444287718487,0.348,0.055,1.42979588185832e-148,"3","ACSF2"
6.47465031475446e-153,1.65585761573483,0.593,0.151,1.6308996677835e-148,"3","CAPN2"
7.95306925968333e-153,1.70595127746892,0.711,0.228,2.00329861582164e-148,"3","TMTC2"
1.14975705048136e-152,2.14841841279713,0.366,0.06,2.89612303445751e-148,"3","NKX2-1"
1.92670576449679e-152,1.56510325995739,0.563,0.135,4.85317915019096e-148,"3","MFHAS1"
8.49202361510325e-152,2.25361957553891,0.354,0.057,2.13905582840836e-147,"3","ESRP1"
2.33952978680621e-151,1.27645573908933,0.771,0.239,5.89304157998616e-147,"3","ABLIM1"
2.07474237004696e-149,1.2589963526015,0.893,0.348,5.22606855591128e-145,"3","PARD3B"
3.60027736430241e-149,2.2166821125029,0.34,0.053,9.06873865294134e-145,"3","SMYD2"
5.16743726369794e-149,1.99790776083399,0.4,0.073,1.30162577235288e-144,"3","RHOBTB2"
2.14017704492711e-148,1.53166575939094,0.636,0.175,5.3908919584669e-144,"3","VCL"
3.04780409104271e-148,1.32544694401361,0.515,0.114,7.67711372492748e-144,"3","RGCC"
1.15408446712151e-147,1.98256128465163,0.424,0.084,2.90702336423237e-143,"3","DNAH14"
1.96015442620043e-147,1.64671175667727,0.543,0.127,4.93743298415626e-143,"3","HEG1"
2.24933701438783e-146,1.33288539469217,0.715,0.217,5.66585500554152e-142,"3","SIPA1L3"
7.54347922062184e-146,1.45871052359964,0.676,0.198,1.90012698088243e-141,"3","SLC22A23"
8.11157131017432e-145,2.8136546574716,0.278,0.037,2.04322369731981e-140,"3","ARHGEF26-AS1"
1.48038083525782e-144,0.8524507604004,0.636,0.161,3.72893128593093e-140,"3","COL4A1"
1.67149595408895e-144,1.55747090043839,0.603,0.161,4.21033115875465e-140,"3","LIMD1"
2.30304952825074e-144,2.50497424958351,0.26,0.031,5.80115145671079e-140,"3","HACD1"
5.35077669269344e-144,1.72853606938952,0.408,0.077,1.34780714112255e-139,"3","PPARGC1A"
1.1276845140773e-142,1.72175707465813,0.502,0.117,2.84052452250931e-138,"3","CTIF"
1.43688272611499e-141,1.47147825633834,0.522,0.124,3.61936389881105e-137,"3","ARHGAP42"
1.09881316577735e-140,1.35691568210683,0.688,0.207,2.76780048327656e-136,"3","GAB1"
2.72194614681533e-140,1.52044423365122,0.398,0.073,6.85631014921313e-136,"3","ABCA8"
3.47353892145897e-140,1.1727927122295,0.849,0.311,8.749497189263e-136,"3","PEAK1"
4.41289721503917e-140,1.58723154066399,0.38,0.067,1.11156467949622e-135,"3","PRR5L"
4.74710968773024e-140,1.51731544075645,0.312,0.046,1.19574945924237e-135,"3","ICAM1"
1.90364785866639e-139,1.5635485511552,0.541,0.135,4.79509859119478e-135,"3","CFLAR-AS1"
2.04568410156445e-139,1.0631095862853,0.793,0.258,5.15287368343071e-135,"3","RBPMS"
2.29311859625697e-138,1.66838642138331,0.504,0.121,5.77613643211168e-134,"3","RHOBTB3"
5.38909776043965e-138,2.50307462484345,0.289,0.042,1.35745983487714e-133,"3","NDNF"
2.38879499163583e-137,1.20635040514705,0.787,0.263,6.01713570443148e-133,"3","DOCK5"
1.17519354603502e-136,1.70640154730516,0.433,0.091,2.9601950231076e-132,"3","SYT17"
3.80504724802244e-136,1.77711774891017,0.309,0.046,9.58453351304374e-132,"3","GAS6"
4.72600911490619e-136,1.70801864247812,0.47,0.108,1.19043443595372e-131,"3","DDAH1"
7.06769924571955e-136,1.06315391852595,0.907,0.35,1.7802827630043e-131,"3","DST"
1.45955376541967e-135,1.2684433051717,0.758,0.254,3.67646997971561e-131,"3","SAMD12"
2.76603601296096e-135,1.15052332874003,0.81,0.272,6.96736811304736e-131,"3","DLC1"
3.16858615560606e-135,1.42470797512805,0.457,0.098,7.9813516673561e-131,"3","PEBP4"
3.2130369657164e-135,1.29867426489128,0.597,0.16,8.09331881294303e-131,"3","RAI14"
3.46150504654963e-134,1.53236590678563,0.437,0.092,8.71918506175385e-130,"3","ACADL"
2.29296808464101e-133,1.76558206025301,0.515,0.134,5.77575730840223e-129,"3","RGL1"
2.90185226956209e-133,2.07838709808479,0.358,0.066,7.30947568179996e-129,"3","MAGI1-AS1"
5.06162533495662e-133,2.02447487702761,0.363,0.066,1.27497280562222e-128,"3","CELF2-AS2"
1.77746897265217e-132,1.79997569710237,0.455,0.104,4.47726659521356e-128,"3","AC018362.1"
2.43663622362087e-132,1.45373884349359,0.554,0.146,6.13764298367861e-128,"3","N4BP1"
4.62695240390618e-132,2.31267635253843,0.281,0.041,1.16548304101993e-127,"3","LIPH"
8.74911577661788e-131,1.3379616991346,0.585,0.16,2.20381477297228e-126,"3","KANK1"
8.55054117117184e-130,1.58129092182453,0.454,0.103,2.15379581560647e-125,"3","WWC1"
4.83669041705226e-129,1.32006942821826,0.681,0.218,1.21831394915129e-124,"3","DMD"
1.16151784574637e-128,1.15231550987271,0.784,0.272,2.92574730165054e-124,"3","ARAP2"
1.44338580750878e-128,1.28790961920812,0.678,0.212,3.63574451053386e-124,"3","EHBP1"
2.71654274011069e-128,1.51763888060433,0.483,0.115,6.84269950806482e-124,"3","CCDC84"
1.85959753471404e-127,1.53826573423408,0.455,0.104,4.6841402301912e-123,"3","SLC7A6"
9.97371940627698e-127,1.98767953878301,0.281,0.042,2.51228018124711e-122,"3","SFTA1P"
9.45947133076074e-126,2.20637747708839,0.267,0.038,2.38274623350532e-121,"3","GAS6-AS1"
1.28634285299171e-125,1.12061148236649,0.837,0.318,3.24016901240083e-121,"3","AFDN"
1.68377541924665e-125,1.62402976887756,0.377,0.075,4.24126190354038e-121,"3","EDIL3"
1.89452954993636e-125,1.34239787116993,0.58,0.162,4.7721304833347e-121,"3","CCDC6"
7.71977798216396e-125,1.92793993187368,0.405,0.088,1.94453487592728e-120,"3","PAX8-AS1"
1.29999151851616e-124,2.2444436507614,0.32,0.057,3.27454863599036e-120,"3","AC107072.2"
1.3129339537711e-124,0.980031377214383,0.659,0.192,3.30714933615402e-120,"3","PALM2-AKAP2"
2.38572080601567e-124,1.86114695504697,0.364,0.071,6.00939213827288e-120,"3","CTNNBIP1"
5.59463733886795e-124,2.55642111091243,0.254,0.035,1.40923319928745e-119,"3","DCDC2"
1.5123137825493e-123,1.57623367043092,0.452,0.107,3.80936718686344e-119,"3","ZNF277"
1.86283217459339e-123,1.46557373345297,0.476,0.115,4.69228796458329e-119,"3","FERMT2"
2.89737941964458e-123,1.25852283652064,0.626,0.188,7.29820902014272e-119,"3","ARRB1"
3.15177490739451e-123,1.62781966844461,0.418,0.092,7.93900581423602e-119,"3","TP53BP2"
1.55536896599176e-120,1.05980947457445,0.901,0.4,3.91781888843665e-116,"3","EXT1"
5.1947705305758e-120,1.27158046256547,0.725,0.254,1.30851074894674e-115,"3","TMCC1"
1.67606663081792e-119,0.978977286228802,0.982,0.676,4.22184423636725e-115,"3","UTRN"
2.48184485368267e-119,1.79492419846789,0.402,0.091,6.25151900194128e-115,"3","PAPSS1"
1.20719184683659e-118,1.24441051961637,0.758,0.283,3.0407955429967e-114,"3","PACSIN2"
1.96798969082399e-118,1.95143740282505,0.364,0.075,4.95716923221656e-114,"3","REPS2"
3.55639648863479e-118,1.11807687445976,0.891,0.414,8.95820711522218e-114,"3","GNAQ"
5.70915105779632e-118,1.24312473338522,0.556,0.157,1.43807805994832e-113,"3","FNBP1L"
1.67215012025599e-117,1.28853047131403,0.685,0.231,4.21197893791283e-113,"3","TMOD3"
3.70143045812364e-115,1.70250960712225,0.315,0.057,9.32353318096763e-111,"3","LAMA5"
3.94416149849333e-115,1.59455156861033,0.301,0.051,9.93494839855486e-111,"3","NBEAL2"
4.85512455608241e-115,2.0546070353052,0.25,0.036,1.2229573244316e-110,"3","EFNA1"
6.5287898183542e-115,1.2516787674282,0.615,0.192,1.64453686734524e-110,"3","UBL3"
2.04545001542044e-114,1.19018279396714,0.73,0.259,5.15228404384255e-110,"3","MCU"
4.80995901091017e-113,1.4490489474166,0.519,0.148,1.21158057525816e-108,"3","CHKA"
2.93911026581654e-112,1.35747973200934,0.509,0.14,7.40332484856528e-108,"3","TXNDC11"
4.09489481464182e-112,1.13041791068504,0.823,0.342,1.03146305486013e-107,"3","TGFBR2"
5.74329914601755e-112,1.82130348521208,0.363,0.078,1.44667962189036e-107,"3","FRMD3"
8.42450245218293e-112,1.63121019869513,0.335,0.065,2.12204792268036e-107,"3","COL18A1"
2.037409588356e-111,1.11865602011252,0.846,0.363,5.13203101210992e-107,"3","ADK"
7.20374890480388e-111,1.37838903403871,0.541,0.157,1.81455231163105e-106,"3","VEZT"
8.28682456386939e-111,0.810261646813557,0.663,0.212,2.08736823939306e-106,"3","THSD4"
9.07597609492787e-111,1.52447431613839,0.395,0.09,2.28614761855138e-106,"3","PRDM16"
1.8049133200333e-110,1.3217398068754,0.475,0.126,4.54639616183187e-106,"3","OSBPL10"
4.62831401358541e-110,1.79355009699347,0.356,0.076,1.16582601688203e-105,"3","ITPRID2"
1.45038266989449e-109,0.953173377765391,0.912,0.394,3.65336890719722e-105,"3","PARD3"
2.10561976361405e-109,1.26697205006284,0.702,0.258,5.30384562256742e-105,"3","EVI5"
7.76007769581491e-109,1.40647301762159,0.489,0.133,1.95468597079882e-104,"3","TOM1L2"
8.0885209920121e-109,2.042038054679,0.255,0.04,2.03741755267793e-104,"3","KCNN3"
2.1206285098231e-107,1.01702062711977,0.764,0.293,5.3416511533934e-103,"3","EZR"
2.43054137401701e-107,1.28139464312956,0.481,0.13,6.12229066701145e-103,"3","TJP2"
5.42631327225209e-106,1.33466740948813,0.467,0.125,1.36683405014758e-101,"3","SWAP70"
8.7014648229408e-106,1.28635901009964,0.488,0.133,2.19181197425056e-101,"3","LMTK2"
7.52526504979258e-105,2.05686818867404,0.267,0.046,1.89553901339225e-100,"3","C14orf132"
9.38018243239084e-105,0.993467846951162,0.792,0.31,2.36277415289493e-100,"3","HIP1"
1.14906062651161e-104,1.36819087645834,0.431,0.109,2.89436881212008e-100,"3","PAWR"
1.29084581182657e-104,0.979852073402571,0.641,0.214,3.25151151540995e-100,"3","PALLD"
2.85554120089992e-104,1.29524451943402,0.548,0.166,7.19282273094681e-100,"3","TTC7A"
3.2595764923179e-104,1.89945580434926,0.306,0.06,8.21054722649955e-100,"3","C3orf52"
4.96312096800763e-104,2.07784448689829,0.301,0.059,1.25016054063144e-99,"3","MIR3936HG"
6.8102680200388e-103,2.20160024624847,0.28,0.052,1.71543841156757e-98,"3","ENO4"
1.28147641174443e-102,1.66993190364423,0.392,0.095,3.22791093354304e-98,"3","AL139317.5"
4.52083733892333e-102,1.2253534840239,0.724,0.283,1.1387537173014e-97,"3","SMURF1"
1.01180272049417e-101,1.55605313786774,0.41,0.104,2.54862987265278e-97,"3","CDKL5"
5.18437989255079e-101,1.26204393345793,0.524,0.156,1.30589345113462e-96,"3","SPRED1"
2.10750180575471e-100,1.15536349457644,0.631,0.215,5.30858629851553e-96,"3","UMAD1"
2.84089839090196e-100,1.2268361448656,0.483,0.135,7.15593895684295e-96,"3","ZNF704"
3.76625088740222e-100,1.34716211888149,0.418,0.107,9.48680936027744e-96,"3","CELSR1"
1.39692836130303e-99,1.51359477777669,0.374,0.089,3.5187228492862e-95,"3","LPCAT3"
3.46593012362682e-99,1.06974564405809,0.771,0.313,8.73033138840361e-95,"3","MYO9A"
3.97622208543872e-99,1.32882191242224,0.39,0.094,1.00157058110116e-94,"3","GOLGA8B"
1.19868651770318e-98,1.20974250149001,0.55,0.173,3.01937146944254e-94,"3","COBLL1"
2.3390581597365e-98,1.36335332597122,0.424,0.112,5.89185359856028e-94,"3","RALGPS1"
2.41559541467993e-98,1.72508650320205,0.319,0.068,6.08464329003727e-94,"3","NDST1"
2.69354775947473e-97,1.06671197344136,0.514,0.154,6.78477745134089e-93,"3","EPB41L4A"
3.3663963989536e-97,0.966260631131233,0.652,0.222,8.47961588932423e-93,"3","GSAP"
4.02483617338956e-97,1.93637493908746,0.304,0.064,1.0138159837151e-92,"3","CHP1"
4.13125110959116e-97,1.14122400382837,0.553,0.174,1.04062084199492e-92,"3","PPP1R9A"
5.07985193734916e-97,1.50657855674197,0.392,0.099,1.27956390449888e-92,"3","ZC3H14"
5.97391511594639e-97,1.19730179051605,0.712,0.284,1.50476947855574e-92,"3","SIK2"
1.10169955623986e-96,1.20994034158281,0.577,0.191,2.77507101221258e-92,"3","PTPN1"
2.18971118154767e-96,0.900749493610325,0.343,0.076,5.51566349520043e-92,"3","BMPR1B"
2.44996644388232e-96,1.9001689271608,0.275,0.053,6.17122047549517e-92,"3","KLF5"
2.49914545808163e-96,0.955023678166573,0.54,0.17,6.29509749436182e-92,"3","NHSL1"
2.89995074078143e-96,1.71939663473386,0.314,0.067,7.30468592095435e-92,"3","AC106845.1"
5.94446719447577e-96,0.949507822238943,0.6,0.198,1.4973518416165e-91,"3","ELOVL5"
8.81075584370755e-96,1.62810618470353,0.294,0.059,2.21934128947149e-91,"3","STX3"
1.10754871427444e-95,1.51761541622516,0.408,0.107,2.78980445638589e-91,"3","MGST1"
1.34830975290767e-95,1.72907509907816,0.259,0.046,3.39625743659912e-91,"3","ESYT3"
2.01999127076273e-95,1.34766660204216,0.434,0.12,5.08815601192425e-91,"3","MACC1"
2.65837307975567e-95,1.42473904440512,0.405,0.106,6.69617595059656e-91,"3","ZNF254"
2.12843057359873e-94,1.10027699941475,0.558,0.18,5.36130377183784e-90,"3","RBMS2"
4.96278989569013e-94,1.23644749884321,0.485,0.144,1.25007714682539e-89,"3","CASZ1"
3.42972346097462e-93,1.67354140500151,0.312,0.068,8.63913042584898e-89,"3","NBPF12"
1.16383216509252e-92,1.43568794673235,0.449,0.131,2.93157684065154e-88,"3","SORT1"
2.12917837475773e-92,1.05937704892976,0.624,0.218,5.36318740817726e-88,"3","KIAA1328"
4.29982293496959e-92,1.66935693010375,0.306,0.066,1.08308239908949e-87,"3","AC006994.2"
7.6046781910701e-92,1.11233651720087,0.574,0.194,1.91554238954865e-87,"3","NCOA7"
1.31123703752568e-91,1.3464180997134,0.395,0.103,3.30287497382343e-87,"3","SLC35A3"
2.32435709101974e-91,0.986553943182482,0.73,0.29,5.85482307656964e-87,"3","NCOR2"
8.34871743477712e-91,1.3794574651444,0.522,0.171,2.10295843464601e-86,"3","ANXA4"
1.3462972829748e-90,1.47444552852017,0.327,0.074,3.39118822608522e-86,"3","SEPTIN10"
1.88566431365196e-90,0.891536127898765,0.802,0.339,4.74979983965793e-86,"3","AOPEP"
1.89402529642289e-90,1.04299227404131,0.569,0.186,4.77086031915961e-86,"3","KLF6"
2.91919728800485e-90,1.29909234408841,0.398,0.105,7.35316604875541e-86,"3","SPATA6L"
1.48235753164519e-89,1.34277512587359,0.379,0.097,3.73391038646106e-85,"3","LATS2"
2.07364239494491e-89,1.16978592336545,0.493,0.153,5.22329782862674e-85,"3","ARHGAP5"
2.55810958044974e-89,1.08218518153838,0.567,0.192,6.44362222219486e-85,"3","ZDHHC20"
3.0830744647649e-89,1.06431517712322,0.693,0.279,7.76595626929631e-85,"3","STK3"
4.5010417938729e-89,1.63135383955858,0.327,0.077,1.13376741745865e-84,"3","CMTM4"
1.01731267977689e-88,1.27193222759446,0.433,0.123,2.56250890909001e-84,"3","KLHL29"
1.31887302280248e-88,1.22540334409192,0.449,0.13,3.32210925713717e-84,"3","XPO4"
1.69771893353051e-88,1.64706317475627,0.33,0.079,4.27638422166999e-84,"3","FGD6"
7.28915298008608e-88,1.48195119390253,0.371,0.096,1.83606474415388e-83,"3","NOD1"
7.84710650980345e-88,0.884028685696492,0.836,0.39,1.97660765875439e-83,"3","QKI"
2.62584387340432e-87,1.5331047170786,0.333,0.08,6.61423813271814e-83,"3","ZNF431"
9.59661238839267e-87,0.974774082917227,0.828,0.387,2.41729069451223e-82,"3","CFLAR"
2.00680861469264e-86,1.5369269679904,0.398,0.113,5.05495021954928e-82,"3","CALM2"
6.43912055223948e-86,0.968812287249021,0.787,0.338,1.6219500759036e-81,"3","GLS"
2.44535877720745e-85,1.7681841579201,0.255,0.05,6.15961422390785e-81,"3","ARHGAP8"
2.53383325493034e-85,1.7095343718256,0.298,0.067,6.38247258584403e-81,"3","PRDM5"
4.45693384412255e-85,1.38965798339248,0.385,0.105,1.12265706599603e-80,"3","HSDL2"
8.92835005427809e-85,1.14846315085666,0.48,0.151,2.24896209517211e-80,"3","SPRED2"
1.73730402238789e-84,1.23778639584385,0.411,0.116,4.37609510199286e-80,"3","ARHGEF2"
2.31297107137935e-84,1.46824378468442,0.41,0.119,5.82614283169744e-80,"3","MID1"
2.49170547049757e-84,1.891895956812,0.281,0.062,6.27635690963633e-80,"3","AL078459.1"
5.4220514388019e-84,0.683716182522227,0.455,0.131,1.36576053691981e-79,"3","TMC5"
6.17517454524956e-84,1.06820734477841,0.659,0.262,1.55546471620291e-79,"3","NT5C2"
4.57509847747721e-83,1.2530449825878,0.434,0.131,1.15242155549174e-78,"3","AC023590.1"
6.80111541348495e-83,0.963966895673027,0.701,0.285,1.71313296150272e-78,"3","VPS13D"
1.04237825713722e-82,0.891818003567016,0.688,0.27,2.62564659190295e-78,"3","NBEAL1"
2.25923336321418e-82,1.40032738177545,0.273,0.057,5.6907829186002e-78,"3","AC092839.1"
2.955511059512e-82,0.675720536162322,0.485,0.144,7.44463680780478e-78,"3","ABI3BP"
1.32789669698105e-81,1.40346943616866,0.382,0.106,3.34483899002558e-77,"3","TM7SF3"
1.91652259579052e-81,1.65283497686379,0.285,0.064,4.82752876653675e-77,"3","PRAG1"
2.44676915914084e-81,1.29205208456112,0.376,0.103,6.16316683495986e-77,"3","NIBAN2"
4.71029012151945e-81,1.61949425764108,0.298,0.07,1.18647497870953e-76,"3","CHCHD6"
1.30668168038783e-80,0.893279437487303,0.745,0.318,3.29140048472889e-76,"3","DOCK1"
1.1085517627603e-79,1.72732091444153,0.252,0.052,2.79233103521692e-75,"3","GIPC1"
1.11445348006379e-79,1.00132852686248,0.465,0.144,2.80719687093267e-75,"3","PLEKHA1"
3.05064894258013e-79,1.03644182452868,0.481,0.157,7.6842796214651e-75,"3","EPN2"
3.12781338773356e-79,0.995287422763345,0.559,0.199,7.87864914236207e-75,"3","KIAA0319L"
6.67644384395395e-79,1.34631277808472,0.356,0.096,1.68172943985356e-74,"3","SLC7A6OS"
6.91486649765899e-79,1.16721762530766,0.413,0.123,1.74178572209532e-74,"3","FANCC"
2.42635689381614e-78,1.26342679727783,0.392,0.114,6.11175037983347e-74,"3","PLEKHA7"
2.68163640494265e-78,0.764950542089361,0.637,0.25,6.75477394041003e-74,"3","ARHGAP24"
3.66092173520778e-78,1.58574775200865,0.283,0.065,9.22149575881488e-74,"3","RAB3IP"
6.01722498078152e-78,1.63079283384791,0.265,0.058,1.51567880040906e-73,"3","MTURN"
6.04292102607781e-78,0.924911042932238,0.595,0.22,1.52215137725874e-73,"3","MPRIP"
9.90188805905263e-78,1.35098532759008,0.385,0.112,2.49418658319477e-73,"3","TSPAN3"
1.11304126943506e-77,0.971904515174949,0.405,0.115,2.80363965357997e-73,"3","BICD1"
2.52958702232543e-77,0.931940435143453,0.509,0.171,6.37177675053554e-73,"3","IFNAR2"
4.31793915214572e-77,1.29141675004573,0.259,0.054,1.08764569303398e-72,"3","ZFPM2-AS1"
6.32185173150851e-77,1.54809325143595,0.324,0.084,1.59241123264968e-72,"3","ZC2HC1A"
9.91402174803003e-77,1.18333725230917,0.459,0.15,2.49724293811128e-72,"3","KPNA3"
2.1342480673914e-76,1.16132635555805,0.426,0.132,5.37595745695221e-72,"3","NT5DC1"
5.51789553667331e-76,1.40342555044975,0.315,0.081,1.38990270673264e-71,"3","ASAH1"
2.09983978781168e-75,1.24545481141718,0.311,0.077,5.28928644151885e-71,"3","SMARCA1"
4.51516733981153e-75,1.0171658590413,0.424,0.128,1.13732550122513e-70,"3","CLIP4"
5.57268676626664e-75,1.8216394702501,0.252,0.055,1.4037040695549e-70,"3","PCLO"
1.59203586186981e-74,1.49818373941911,0.299,0.074,4.01017913246387e-70,"3","PON2"
3.04876593486828e-74,0.741241293442317,0.356,0.096,7.67953651333971e-70,"3","FRAS1"
5.62628710384938e-74,1.33747023579903,0.364,0.105,1.41720545858862e-69,"3","MAP7"
1.12086918481433e-73,0.842089558390657,0.346,0.096,2.82335738962882e-69,"3","ERRFI1"
1.90641198527645e-73,0.868616167447201,0.629,0.249,4.80206114971284e-69,"3","ACTN4"
1.32462665207766e-72,1.41489168156864,0.28,0.067,3.33660207391841e-68,"3","SNAP23"
1.80373260092279e-72,1.24816881985547,0.267,0.061,4.5434220484644e-68,"3","THSD7A"
5.38992035495118e-72,1.0536334685782,0.478,0.164,1.35766703820865e-67,"3","MVB12B"
2.59849101313196e-71,0.695141321390422,0.481,0.161,6.54533901297809e-67,"3","VPS37B"
2.96312098567105e-71,0.799735452911229,0.603,0.233,7.46380545080682e-67,"3","MYO6"
4.93483263291367e-71,1.31689583388925,0.34,0.096,1.24303499190462e-66,"3","PLEKHM3"
1.64665863609142e-70,0.868810449471883,0.478,0.165,4.14776843845067e-66,"3","ITSN1"
3.4099555311192e-70,1.1742390334433,0.366,0.108,8.58933698733615e-66,"3","CTDSPL"
1.25921769518071e-69,0.733081875840973,0.663,0.273,3.1718434523907e-65,"3","SVIL"
3.92188945539515e-69,0.657740508049824,0.543,0.201,9.87884734919484e-65,"3","WWTR1"
4.88835276901833e-69,1.13139291141946,0.325,0.089,1.23132717898803e-64,"3","STX2"
5.14920771245187e-69,1.14058286250061,0.304,0.078,1.2970339306895e-64,"3","CACNA2D1"
7.38851871045535e-69,0.662911784055511,0.706,0.294,1.8610939779766e-64,"3","IGF1R"
1.20918476464423e-68,1.01490815954333,0.584,0.236,3.04581550366235e-64,"3","LINC00513"
3.0225878169955e-68,0.822513539887744,0.522,0.188,7.61359645222996e-64,"3","CD47"
5.74455313662589e-68,1.5231777513957,0.315,0.088,1.44699548958469e-63,"3","LINC00571"
1.07923556117262e-67,1.24044761786393,0.32,0.088,2.71848645503772e-63,"3","TBC1D9"
1.61749755725814e-67,1.190095581284,0.309,0.083,4.07431459697752e-63,"3","GRAMD1A"
3.62129850552792e-67,1.22810181799386,0.293,0.076,9.12168880557428e-63,"3","JADE1"
4.77784367855878e-67,0.756398462457678,0.689,0.302,1.20349104419217e-62,"3","RAPGEF2"
4.95791560099706e-67,0.889195930449201,0.356,0.104,1.24884936073515e-62,"3","SHROOM4"
1.54719124721491e-66,1.27520601804026,0.327,0.093,3.89722003260964e-62,"3","SGCE"
1.50903127356009e-65,0.925671971549046,0.377,0.117,3.8010988749705e-61,"3","ARHGEF18"
4.30028467086021e-65,1.42869854847496,0.311,0.088,1.08319870574298e-60,"3","DESI2"
5.11895156035734e-65,0.731397054451813,0.551,0.21,1.28941270853841e-60,"3","RCOR1"
6.24218154942459e-65,0.529275034473476,0.444,0.145,1.57234311048456e-60,"3","ADGRF5"
6.87455534068691e-65,0.964246471880524,0.434,0.149,1.73163174476563e-60,"3","ZC3H7A"
7.26342904472606e-65,0.944873418079282,0.416,0.137,1.82958514207605e-60,"3","LPIN2"
1.07449014802983e-64,0.884272878874728,0.498,0.18,2.70653323387234e-60,"3","CPLANE1"
1.74782379904049e-64,0.965548977601467,0.415,0.138,4.40259336740309e-60,"3","UBAP2"
2.37795009988085e-64,1.16870818638609,0.299,0.081,5.98981850658989e-60,"3","NMD3"
1.05295014933893e-63,1.09122298655869,0.327,0.094,2.65227613116982e-59,"3","CACNA2D3"
1.62232189298991e-63,0.974461205970395,0.452,0.161,4.08646661625229e-59,"3","ABI2"
1.79341878238797e-63,0.734024813094302,0.891,0.511,4.51744257095705e-59,"3","SMYD3"
