"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DYM",0.000123824767268046,-0.479816309325696,0.125,0.273,1
"NCOA3",0.000127588836010896,-0.507558224417657,0.12,0.262,1
"RBM26",0.000133627236820491,-0.638025364223724,0.134,0.28,1
"DISC1",0.000140660786496003,-0.560157305822556,0.13,0.266,1
"ACTN4",0.000142352547381567,-0.621908109985056,0.102,0.231,1
"IQGAP1",0.000145879210036608,-0.480076587827631,0.162,0.324,1
"MYO5A",0.000156011101894319,-0.533177632283665,0.134,0.278,1
"XYLT1",0.000156814996714547,-0.576541031098875,0.199,0.362,1
"DOCK9",0.000167691728269775,-0.523436207970911,0.176,0.326,1
"CCDC18-AS1",0.000167899300155072,-0.631898185930367,0.102,0.226,1
"ARHGEF7",0.0001724525410836,1.42897300391398,0.282,0.199,1
"ITPR2",0.000175296761995317,-0.666152875038259,0.194,0.351,1
"EVA1C",0.000185178474678743,-0.498455799897817,0.102,0.231,1
"FAM107B",0.000195438566276329,-0.659125841220789,0.153,0.298,1
"MAML2",0.000207709830057013,-0.316853655196842,0.347,0.561,1
"TNRC6C",0.000215332874831541,-0.734762806329079,0.125,0.258,1
"HNRNPA2B1",0.000217153556282898,1.16418306459529,0.347,0.282,1
"ERC1",0.000238382040882909,-0.610342240405506,0.125,0.262,1
"PTPN4",0.000270782874471282,-0.503083792755964,0.106,0.231,1
"NCOA2",0.000276918362913545,-0.254611871645126,0.269,0.47,1
"STK4",0.000283613863290883,0.736368976141486,0.472,0.453,1
"PPP2R5E",0.000295490439541618,-0.913583788979727,0.093,0.207,1
"CPB2-AS1",0.000297562258936442,-0.625718176768266,0.088,0.207,1
"ELMO1",0.000297576290251671,-0.289895273088557,0.356,0.567,1
"LEPROTL1",0.000299722407968426,1.17516231575485,0.287,0.205,1
"ATG5",0.000304854188763403,-0.587606814860423,0.093,0.209,1
"TBC1D5",0.00030746046341693,-0.32010259718178,0.241,0.412,1
"SRSF11",0.000322912976975942,-0.405013512822593,0.236,0.407,1
"MYO9B",0.0003233932576373,-0.585880463294919,0.148,0.284,1
"ADGRE5",0.000324903890008114,-0.66370492814006,0.125,0.254,1
"VTI1A",0.000328011693286587,-0.484812088399175,0.236,0.413,1
"TMCC1",0.000329342227409084,-0.682461849283447,0.088,0.201,1
"PCSK7",0.000336652227049381,-0.765624996525423,0.116,0.235,1
"LRBA",0.000337433759513156,-0.35101432535691,0.421,0.619,1
"PLCL2",0.000340945603826884,-0.288858970616347,0.213,0.381,1
"NEK7",0.000354450651516768,1.21987381961475,0.356,0.288,1
"PACS1",0.000355155745401673,-0.33918190181938,0.324,0.526,1
"WDR33",0.000369621653782347,-0.835693153651565,0.093,0.205,1
"SLC4A7",0.000392720728156217,-0.491918968482351,0.231,0.385,1
"TMC8",0.000398775368851681,-0.711586195172812,0.12,0.246,1
"FGD3",0.000408492106391708,-0.738605678178896,0.102,0.22,1
"LEF1",0.000417593814670218,-0.579146877538618,0.102,0.214,1
"GBF1",0.000421747316303291,-0.78317190224278,0.088,0.201,1
"RBM25",0.000432303909545479,-0.426702249774833,0.213,0.376,1
"PPP4R3B",0.000447765681408798,-0.540435098473076,0.088,0.201,1
"ITFG1",0.000486429759643214,-0.41321440420458,0.148,0.283,1
"AC010609.1",0.000524721102711672,-0.737518143833373,0.12,0.239,1
"WDR7",0.000583588297873966,-0.615058939628182,0.097,0.21,1
"ROCK1",0.000593308763309753,-0.258751528823342,0.218,0.379,1
"IKZF3",0.00060718074263131,-0.484170806854176,0.176,0.323,1
"HERC4",0.000661758634801939,-0.351511630104693,0.241,0.405,1
"DENND4A",0.000678877177486966,0.857106584984882,0.375,0.307,1
"DENND4C",0.000700103193027612,-0.669761025483904,0.13,0.254,1
"RFX7",0.000711171206752501,-0.458262285571424,0.106,0.221,1
"ANKRD12",0.000727930575479562,0.538901395857533,0.565,0.554,1
"CD2",0.000734298540515319,-0.411785147690143,0.153,0.293,1
"FCHSD2",0.000737701992722089,-0.499705056812414,0.116,0.236,1
"ASAP1",0.000830595376712395,-0.523335931698593,0.125,0.242,1
"CAMKMT",0.000884125623865042,-0.633287528179841,0.134,0.249,1
"CDKAL1",0.000884632772998442,-0.398525962420669,0.25,0.404,1
"TTC13",0.000888268807085854,-0.496716091472436,0.116,0.233,1
"PRMT2",0.000909584293445939,-0.482624751004658,0.157,0.292,1
"USP3",0.00093054343153867,0.853436553216623,0.375,0.314,1
"ARHGAP30",0.00100777305138537,-0.644191958267154,0.116,0.228,1
"BBS9",0.00102117582890625,-0.692802595567652,0.102,0.207,1
"DLEU2",0.00102127708872289,-0.478408163498593,0.185,0.321,1
"HNRNPLL",0.00105548138435918,1.21604381929935,0.227,0.152,1
"DUSP16",0.00107717722473393,1.1956103035071,0.255,0.182,1
"ZC3HAV1",0.00109726467010804,0.779070287098889,0.458,0.424,1
"TBCD",0.00114485555057131,-0.756090529508723,0.102,0.204,1
"DIAPH2",0.00116738690807106,-0.481078687581899,0.19,0.325,1
"VPS13D",0.0011793613281801,-0.325313722780621,0.134,0.255,1
"CDK17",0.00119322160312349,0.992556024717453,0.301,0.235,1
"MALT1",0.00119425406328416,1.15648503503736,0.245,0.175,1
"ZNF831",0.00120720806593019,-0.396499317412009,0.185,0.324,1
"AFF1",0.00129860504381237,-0.425029149180699,0.185,0.323,1
"ITCH",0.00135572103175837,-0.370504919097441,0.111,0.226,1
"MBNL2",0.00138230601200021,-0.537556004555224,0.097,0.204,1
"PIP4K2A",0.00146851844827688,-0.310717610607794,0.505,0.69,1
"THADA",0.00154673540325916,-0.497466875172628,0.12,0.233,1
"GIGYF2",0.00156484131788007,-0.538346973478519,0.102,0.207,1
"PPP2R2A",0.00157820830705318,1.10139856841389,0.25,0.181,1
"DYRK1A",0.00163480310938407,0.77007537212029,0.394,0.343,1
"FUS",0.00165580451701755,-0.452937686623846,0.106,0.214,1
"BPTF",0.00165979976688177,-0.354575015199535,0.273,0.436,1
"TTC39B",0.00175710746975855,-0.616079716168025,0.102,0.207,1
"SLF1",0.00183123539018052,-0.616404236377273,0.097,0.2,1
"PAM",0.00185614732417815,-0.271304063735736,0.227,0.378,1
"RANBP9",0.0019107556498375,1.22547073610821,0.218,0.151,1
"TNRC6A",0.0019585213146587,-0.526711411802219,0.171,0.291,1
"SLMAP",0.00197765256945126,-0.530518880621512,0.106,0.209,1
"TGFBR2",0.00203023057136524,-0.371686794132497,0.306,0.472,1
"PPP3CA",0.00218531227753545,-0.329055460482985,0.338,0.494,1
