"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SCFD2",0.00029021198268223,-2.48278018312375,0.07,0.395,1
"CELF2",0.000292370276343646,-0.86359692565321,0.535,0.877,1
"RUNX1",0.000294311666529896,1.89808266847872,0.721,0.605,1
"ARRB1",0.000306862382101226,-2.88377499746015,0.047,0.346,1
"PTGES3",0.0003077649010488,3.01621565563812,0.349,0.111,1
"GNPTAB",0.000308916172017638,-3.37009806160061,0.023,0.309,1
"NKTR",0.000318365552956926,-1.58080531437886,0.14,0.506,1
"SUSD6",0.000331772870469977,-1.72362777119105,0.14,0.494,1
"CDK19",0.000338104801647186,-1.77946509610781,0.07,0.395,1
"MT-ND1",0.000344725049091819,-3.02660244716909,0.093,0.395,1
"R3HCC1L",0.000345975060451931,-2.12654211833926,0.023,0.309,1
"SAMSN1",0.000346772385254797,2.66599050031009,0.442,0.198,1
"RAB10",0.000373712714727335,-1.1543826915673,0.093,0.432,1
"SRGAP2B",0.000376230373158789,-1.05217513651012,0.07,0.407,1
"SPECC1",0.0003800966435765,-2.44555119857188,0.047,0.346,1
"XPR1",0.000383346241708044,-2.19674606636351,0.116,0.444,1
"PALM2-AKAP2",0.000388424946151851,-2.3253601806715,0.116,0.432,1
"ARSB",0.000406240769657278,-3.67595393911447,0.023,0.296,1
"LINC02649",0.000413001398904304,4.28232518282231,0.256,0.049,1
"MAP2K5",0.000420184716190007,-2.17513446074179,0.07,0.383,1
"GPATCH2",0.000429354298836129,-6.1781911481068,0,0.247,1
"CSGALNACT1",0.000429354298836129,-7.4660915824564,0,0.247,1
"NCALD",0.000429354298836129,-7.09888477535305,0,0.247,1
"AC023509.6",0.000429354298836129,-6.12626273025698,0,0.247,1
"WDR33",0.000436080749454992,-2.71258707649765,0.047,0.333,1
"AC010894.3",0.000442208628945652,-3.42070374935419,0.023,0.296,1
"PADI2",0.000442919584367392,4.31141459114399,0.256,0.049,1
"DENND1A",0.000457608471947738,-1.1175834025878,0.186,0.568,1
"CCSER2",0.000476413115920459,-1.87628409593378,0.07,0.383,1
"PICALM",0.000479613597821144,1.9049510474926,0.86,0.79,1
"GNA15",0.000491610250113962,3.55592540854434,0.256,0.049,1
"TMLHE",0.00049480064917484,-2.49044483330024,0.023,0.296,1
"SKAP2",0.000505311990628062,-2.11342920551071,0.093,0.407,1
"SLA",0.000523231530686492,-2.24062185103689,0.023,0.296,1
"SLC8A1-AS1",0.000547145655614994,-1.7828384981868,0.233,0.556,1
"DUSP1",0.000562616075712282,3.36243307028581,0.209,0.025,1
"OTULINL",0.000567987267725497,-2.43384373729409,0.047,0.333,1
"CMTM6",0.000568744393047834,3.71237523150659,0.349,0.123,1
"STK39",0.00057917510281793,-3.5136425553042,0.023,0.284,1
"FRMD4A",0.000593270483119993,-0.885149114197992,0.163,0.506,1
"ARHGAP25",0.000595687277157507,-3.56552973034451,0.023,0.284,1
"CTBP2",0.000601386385835506,-1.50229449466821,0.093,0.42,1
"GSAP",0.000604839282567696,-2.15446677401855,0.07,0.37,1
"CRLF3",0.000612965766513763,-1.58724601019187,0.116,0.444,1
"SIL1",0.000621713794793461,-2.243297781815,0.093,0.395,1
"RHBDD1",0.000632103976002186,-6.11396194847215,0,0.235,1
"EXOC1",0.000632103976002186,-6.22008717343735,0,0.235,1
"ERAP2",0.000632103976002186,-6.1696919142308,0,0.235,1
"ENO4",0.000632103976002186,-6.44193116820951,0,0.235,1
"AKAP6",0.000632103976002186,-6.67502950097467,0,0.235,1
"CRK",0.000632103976002186,-5.86666331518507,0,0.235,1
"NAAA",0.000647890285826598,-3.30142368745541,0.023,0.284,1
"TENT4B",0.00065108281552813,1.90140621891064,0.419,0.173,1
"SEPTIN6",0.000654936547960897,1.56894202549237,0.628,0.481,1
"SNX10",0.000681490387043636,-2.4107316925498,0.047,0.333,1
"GPR137B",0.00070301713673955,2.58754213823438,0.488,0.284,1
"CHPT1",0.00070432231349347,-2.64243003659853,0.023,0.284,1
"PRKCH",0.000717598616496382,-1.56010840236081,0.047,0.333,1
"DLEU1",0.000720835664675929,-1.58817815054095,0.209,0.568,1
"DOCK5",0.000726624977771019,-0.804188740465562,0.233,0.63,1
"N4BP2L2",0.000745748144006395,-1.29290547238355,0.163,0.531,1
"PRMT2",0.000760796215043871,-1.37045544518504,0.093,0.42,1
"ESYT2",0.000799221209020489,2.29856684251673,0.512,0.309,1
"CDH23",0.000800977195587764,-2.09821257647669,0.047,0.321,1
"MT-CO1",0.000801749608827425,-0.907416561976155,0.209,0.593,1
"ABCC1",0.000821978100568818,-2.47758989791356,0.047,0.321,1
"BCAS3",0.00082509225052095,-1.48012306769101,0.116,0.444,1
"MT-CO2",0.000863208963975718,-1.17231904315989,0.116,0.444,1
"EP300",0.000867613540197505,-1.98264664046689,0.093,0.395,1
"UVRAG",0.000874238755945969,-0.946818554872131,0.465,0.802,1
"NUBPL",0.000890638827024306,-1.54605624851564,0.163,0.494,1
"P4HA1",0.000900255400277849,3.4466511963212,0.349,0.136,1
"LINC01138",0.0009262063087355,-6.5606090155712,0,0.222,1
"DNMT3A",0.0009262063087355,-5.94244544697469,0,0.222,1
"STXBP5",0.0009262063087355,-6.4473494134769,0,0.222,1
"DEPTOR",0.0009262063087355,-6.3261270494359,0,0.222,1
"CD163",0.0009262063087355,-6.7812215388876,0,0.222,1
"PPM1H",0.0009262063087355,-6.23789645556162,0,0.222,1
"EPC1",0.000939889048191721,-1.46253182128988,0.07,0.37,1
"RAB8B",0.000962031320705426,1.76575769387584,0.535,0.284,1
"ALCAM",0.000964557253434158,-1.1659585961596,0.349,0.741,1
"LY86",0.000970872650807387,-3.00839073398844,0.023,0.272,1
"ADNP",0.000970872650807387,-3.06091301930899,0.023,0.272,1
"TAX1BP1",0.000979875701033155,-1.58133687778531,0.093,0.407,1
"ERICH1",0.00100982482857558,-0.456683224933541,0.116,0.444,1
"PNN",0.0010266623280399,-2.06507965860453,0.07,0.358,1
"NSMCE2",0.00102995690421412,-1.74661316121423,0.116,0.432,1
"PARN",0.00103532727554872,-1.55287843149791,0.047,0.321,1
"ATG7",0.00104294186804777,-1.20125019778736,0.256,0.605,1
"IFNGR2",0.00107467278777497,-0.956999544325759,0.093,0.42,1
"IRAK2",0.00107724442037104,3.13916065879698,0.372,0.16,1
"ZC3HAV1",0.00108289702831997,2.14883869064218,0.442,0.21,1
"VPS45",0.0011136688934147,-2.12841953820429,0.023,0.272,1
"DNMT1",0.0011136688934147,-0.47767125295575,0.023,0.272,1
"TRA2B",0.00112083128975247,1.97216653289501,0.465,0.235,1
"CERS6",0.00115800546799933,-1.90065430629369,0.209,0.531,1
"ELOVL5",0.00118997953076621,3.2115676964597,0.442,0.235,1
"ANKS1A",0.0012290108794443,-1.31173227992609,0.233,0.58,1
"NHSL1",0.00123201067812145,-2.04036763378541,0.07,0.346,1
"IPO9-AS1",0.00126164618624313,-3.64055492602046,0.023,0.259,1
"TNKS2",0.00129288484174673,-2.21930994281545,0.07,0.346,1
"CKLF",0.00131357233348875,-3.01468063906923,0.047,0.296,1
"CALM2",0.00135101293552323,-6.00811558425114,0,0.21,1
"CLEC4F",0.00135101293552323,-6.95122341403635,0,0.21,1
"FTCDNL1",0.00135101293552323,-5.97824140226387,0,0.21,1
"PARM1",0.00135101293552323,-6.21584904784285,0,0.21,1
"TMEM260",0.00135101293552323,-6.1267638493856,0,0.21,1
"ZNF577",0.00135101293552323,-6.48076333119932,0,0.21,1
"ARL4C",0.00135831462485879,3.78489156680911,0.209,0.037,1
"CTSS",0.00137762731463826,-2.1456421663675,0.047,0.309,1
"LONP2",0.00139387823643621,-1.37188879426041,0.14,0.457,1
"ITPK1",0.0014128294541223,-2.04264853173543,0.047,0.309,1
"AFF1",0.00141449434786553,-0.730433225756847,0.256,0.679,1
"PACS1",0.00142033807515953,-1.49117618867083,0.209,0.531,1
"ARGLU1",0.00144582337050455,-1.06424724902849,0.209,0.568,1
"RGS10",0.00144682005647977,-2.90556504355501,0.023,0.259,1
"FAM53B",0.00145741841684196,-2.0780949605425,0.07,0.346,1
"USP6NL",0.00148673706282906,-2.66980176642383,0.023,0.259,1
"SNX14",0.00149255742552764,-2.15007193580315,0.07,0.346,1
"PTPRJ",0.00151699237676262,-0.476589107782432,0.279,0.679,1
