"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"UGGT2",0.0168736572566506,-1.56093326463292,0.043,0.218,1
"KLC1",0.0169767216529773,-2.16826430075542,0.065,0.236,1
"GATAD2B",0.0171935266262095,-1.01610259166315,0.13,0.364,1
"BCAS3",0.0173396207664753,-1.77292320166474,0.196,0.4,1
"STAU2",0.0174818218392703,-1.59496650058511,0.087,0.291,1
"PPP6R2",0.0175538244969289,-1.4983217685447,0.109,0.309,1
"PCMTD1",0.0185855203574566,-1.4318918247312,0.13,0.345,1
"CYB5R4",0.0188244001786616,-1.01650718811567,0.109,0.327,1
"XYLT1",0.0189227752806114,-1.24126469701252,0.13,0.364,1
"CANX",0.0193896935933992,-2.44503052999634,0.043,0.2,1
"SCLT1",0.0194326459117077,2.98790873585996,0.304,0.145,1
"NBEA",0.0196333637091074,-0.930347302643656,0.065,0.255,1
"HLCS",0.0200060814592854,-2.53360548900016,0.043,0.2,1
"AL049828.1",0.0201878969594302,-2.06856432255478,0.065,0.236,1
"SENP7",0.0206395037868648,-1.7883587351538,0.043,0.2,1
"AC024560.5",0.0206395037868648,-2.08003677050913,0.043,0.2,1
"BIRC3",0.0209720330741715,1.54220680625576,0.522,0.4,1
"SLC38A10",0.0211480657173821,-1.29581438912208,0.087,0.273,1
"MYO9A",0.0212892271098278,-1.94564993072522,0.043,0.2,1
"DOCK10",0.0214418830179975,-0.754519995393912,0.174,0.418,1
"ITPR2",0.0215744316294992,1.42515156291006,0.609,0.582,1
"SEC24A",0.0216783125771191,1.81609934722367,0.391,0.236,1
"GTF2I",0.0217142680887103,-1.38613756941284,0.087,0.273,1
"SUPT3H",0.0219386056681465,-0.814766173967762,0.065,0.255,1
"AIG1",0.0219836569730145,-2.05331847401368,0.065,0.236,1
"TSHR",0.0226113939442836,-1.68522856452539,0.065,0.236,1
"TLK2",0.0226123688828994,-1.34028862850019,0.065,0.236,1
"THADA",0.0226458194623774,-2.03470029292865,0.043,0.2,1
"AC073475.1",0.0226458194623774,-1.94166591143162,0.043,0.2,1
