"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SIPA1L3",4.25377645239359e-17,-0.810020326243148,0.351,0.627,1.07148375059342e-12
"PTPN13",4.71635726106713e-17,-2.09066769439493,0.047,0.224,1.1880032304902e-12
"LPCAT3",5.39914661877628e-17,-1.34151115985473,0.106,0.323,1.35999104180356e-12
"GPBP1",6.75559463787416e-17,1.51441360102031,0.459,0.307,1.70166673333412e-12
"MAP3K20",8.3266862043641e-17,-1.78195269438105,0.065,0.253,2.09740898801727e-12
"PER3",8.89207388958571e-17,2.17956890615091,0.261,0.102,2.23982449204774e-12
"FLVCR2",9.51377038509732e-17,-1.20793864777118,0.122,0.342,2.39642362230216e-12
"SMYD2",9.59363341372941e-17,-1.49659596361161,0.084,0.283,2.4165403205843e-12
"WWP2",9.78708822360546e-17,-0.998060788304952,0.151,0.391,2.46526965264398e-12
"OVCH2",1.03082543204402e-16,-1.11013111292194,0.114,0.334,2.59654618077567e-12
"SPATA6L",2.10872469356796e-16,-1.03991019620943,0.122,0.345,5.31166663062833e-12
"DDAH1",3.95726599681139e-16,-1.1519569264833,0.169,0.395,9.9679573193682e-12
"FYB2",4.62634872039891e-16,-1.02744242950044,0.127,0.344,1.16533097918128e-11
"KCNIP1",4.83499697197708e-16,-2.3062788926266,0.039,0.201,1.21788738727131e-11
"DPH6",5.7359767385079e-16,-1.29004280651174,0.118,0.326,1.44483518066276e-11
"DGKD",6.55322724837701e-16,1.46178977856545,0.431,0.259,1.65069241159368e-11
"CYSTM1",6.73525634232538e-16,0.955809239858743,0.639,0.562,1.69654372006834e-11
"SPRED1",7.61433293750355e-16,-0.79869573346523,0.198,0.45,1.91797432362777e-11
"DIAPH1",7.87784916680823e-16,1.51018797685524,0.476,0.337,1.98435142662732e-11
"MYO16",8.06348281426341e-16,-0.88096195173217,0.247,0.499,2.03111068608481e-11
"ARHGAP24",1.00333537250967e-15,-0.766835770434722,0.298,0.557,2.5273014698146e-11
"CPA6",1.0964541918716e-15,1.61091782308503,0.296,0.129,2.76185846390537e-11
"AC079142.1",1.20913057586953e-15,-1.66559661973828,0.073,0.254,3.04567900755776e-11
"PGM1",1.29110584868239e-15,-1.52466802595187,0.086,0.277,3.25216652224608e-11
"KCNS3",1.38195560769399e-15,-1.81464243285828,0.047,0.212,3.48100798022039e-11
"RTN4",1.90483038607367e-15,1.64397697786304,0.38,0.222,4.79807725948098e-11
"RNF144B",2.06209659364846e-15,-1.43819042166016,0.071,0.255,5.19421510974111e-11
"RAB31",2.09885454733235e-15,-0.565700925404867,0.498,0.731,5.28680471927545e-11
"MYRF",2.37092400231318e-15,1.62580118855412,0.361,0.202,5.97212046942667e-11
"HIVEP2",2.56857151487422e-15,1.58358506571634,0.459,0.312,6.46997478881667e-11
"CELF2",3.63513481314865e-15,0.543561606590669,0.914,0.912,9.15654108084013e-11
"GALNT13",3.65107029072918e-15,-0.814192873332434,0.188,0.425,9.19668095531772e-11
"FOXN3",3.66123687522209e-15,-0.89417501435483,0.255,0.498,9.22228956499691e-11
"KIAA1328",3.71854828953652e-15,-0.690175350019963,0.28,0.544,9.36665128651355e-11
